# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	105	163
+	137	244
+	276	86
+	95	84
+	253	115
+	138	227
+	117	201
+	213	147
+	233	154
+	249	121
+	211	188
+	75	13
+	182	201
+	148	218
+	153	221
+	166	234
+	243	117
+	108	148
+	160	233
+	133	234
+	210	193
+	197	184
+	255	124
+	224	178
+	254	126
+	287	86
+	142	228
+	207	174
+	189	187
+	186	218
+	134	250
+	217	159
+	232	167
+	239	133
+	215	162
+	165	230
+	225	167
+	281	68
+	245	109
+	257	101
+	161	235
+	203	172
+	149	227
+	164	238
+	259	113
+	264	107
+	155	223
+	146	224
+	93	72
+	124	245
+	110	182
+	150	235
+	121	181
+	145	261
+	151	198
+	174	214
+	178	226
+	144	248
+	162	227
+	112	163
+	181	211
+	107	152
+	201	170
+	230	133
+	129	219
+	106	163
+	209	184
+	131	238
+	269	88
+	122	220
+	128	237
+	226	133
+	248	123
+	190	186
+	126	212
+	171	219
+	80	17
+	74	4
+	270	84
+	177	196
+	143	227
+	250	133
+	247	125
+	272	87
+	223	170
+	180	194
+	194	183
+	198	169
+	158	255
+	231	146
+	244	111
+	85	23
+	168	227
+	119	178
+	136	238
+	111	151
+	139	236
+	199	174
+	204	178
+	193	196
+	205	169
+	280	94
+	172	245
+	274	77
+	96	95
+	130	237
+	288	55
+	185	217
+	283	86
+	176	224
+	188	172
+	191	176
+	184	217
+	236	141
+	97	98
+	260	127
+	140	224
+	125	226
+	246	122
+	173	187
+	289	89
+	104	150
+	159	221
+	268	99
+	187	200
+	234	129
+	115	186
+	156	214
+	228	135
+	192	197
+	196	161
+	227	130
+	141	221
+	147	247
+	116	175
+	123	228
+	60	3
+	101	117
+	175	231
+	265	85
+	267	97
+	286	75
+	284	94
+	157	200
+	167	218
+	220	137
+	256	100
+	273	96
+	102	123
+	216	157
+	258	117
+	72	12
+	263	79
+	66	8
+	82	29
+	219	189
