# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	121	63
+	177	124
+	247	112
+	205	135
+	231	114
+	199	127
+	267	104
+	208	128
+	217	139
+	185	141
+	221	118
+	206	137
+	81	3
+	147	108
+	288	97
+	229	125
+	149	97
+	276	91
+	159	105
+	166	125
+	262	85
+	207	127
+	218	126
+	271	93
+	278	98
+	193	112
+	131	93
+	165	108
+	238	111
+	197	132
+	245	113
+	191	118
+	198	103
+	133	82
+	266	100
+	182	138
+	152	104
+	140	110
+	281	95
+	123	59
+	251	112
+	234	133
+	210	108
+	263	100
+	279	102
+	265	103
+	150	100
+	232	111
+	211	127
+	172	141
+	203	128
+	287	103
+	192	123
+	168	110
+	280	99
+	255	92
+	122	76
+	200	144
+	250	112
+	237	130
+	236	140
+	253	96
+	134	62
+	180	109
+	248	119
+	222	131
+	148	124
+	216	152
+	135	92
+	240	149
+	272	110
+	184	129
+	249	121
+	167	138
+	162	129
+	209	130
+	256	107
+	157	120
+	235	131
+	230	105
+	242	122
+	142	94
+	158	112
+	283	90
+	227	118
+	194	122
+	130	77
+	155	102
+	252	121
+	146	100
+	126	70
+	163	126
+	189	132
+	243	110
+	170	124
+	257	101
+	173	128
+	160	139
+	175	112
+	195	129
+	219	114
+	128	92
+	151	124
+	104	31
+	76	6
+	105	34
+	264	109
+	277	100
+	212	133
+	161	107
+	141	90
+	282	83
+	196	132
+	174	119
+	181	131
+	225	119
+	220	133
+	186	144
+	260	108
+	286	107
+	268	99
+	145	93
+	188	130
+	98	20
+	223	123
+	139	107
+	241	102
+	233	128
+	138	99
+	187	131
+	224	124
+	132	82
+	136	84
+	274	121
+	183	132
+	111	52
+	171	126
+	246	113
+	143	82
+	285	102
+	239	125
+	100	28
+	144	109
+	214	130
+	202	140
+	289	75
+	270	96
+	201	141
+	124	47
+	169	118
+	72	11
+	215	131
+	106	36
+	156	95
+	228	121
+	125	69
+	190	136
+	259	95
+	129	89
+	115	53
+	85	5
+	114	46
+	117	61
+	178	121
+	127	63
+	226	122
+	154	130
+	137	80
+	164	123
+	275	115
+	258	103
+	204	133
+	213	130
+	269	114
+	244	122
+	254	112
+	119	51
+	273	94
+	179	109
+	113	53
+	120	63
+	261	101
+	109	35
+	97	20
+	112	33
+	284	87
+	99	30
+	101	35
+	94	18
+	87	9
+	176	139
+	96	20
+	84	7
+	66	2
+	88	12
+	102	34
+	116	62
+	291	1
+	110	39
+	59	5
+	153	108
+	90	10
+	103	29
+	108	35
+	64	1
+	83	7
+	61	4
+	95	20
+	107	44
+	118	55
+	80	4
+	92	14
+	65	4
