# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	289	81
+	202	178
+	136	175
+	161	210
+	231	128
+	155	188
+	191	175
+	158	211
+	150	192
+	197	178
+	239	125
+	228	136
+	122	147
+	149	190
+	163	204
+	203	171
+	219	145
+	249	117
+	243	129
+	186	185
+	110	125
+	190	196
+	171	182
+	120	129
+	223	144
+	164	188
+	162	201
+	119	151
+	139	193
+	189	187
+	271	108
+	130	130
+	258	105
+	117	130
+	127	175
+	244	126
+	217	132
+	266	92
+	273	109
+	211	143
+	154	196
+	113	133
+	166	172
+	99	67
+	230	118
+	168	226
+	101	85
+	111	102
+	195	158
+	167	173
+	208	152
+	156	177
+	147	178
+	215	178
+	209	152
+	227	153
+	182	177
+	212	170
+	103	75
+	240	133
+	159	193
+	145	194
+	178	194
+	252	88
+	170	180
+	129	155
+	132	149
+	93	45
+	269	94
+	146	188
+	124	149
+	205	165
+	74	6
+	226	137
+	232	129
+	185	182
+	91	35
+	201	148
+	125	183
+	245	124
+	123	152
+	225	141
+	286	97
+	152	231
+	261	102
+	100	83
+	220	154
+	275	90
+	253	125
+	222	151
+	221	180
+	224	164
+	157	166
+	276	103
+	151	197
+	235	132
+	128	162
+	135	146
+	134	179
+	175	188
+	174	186
+	183	194
+	184	201
+	246	117
+	188	185
+	172	170
+	284	90
+	169	198
+	216	144
+	97	54
+	218	143
+	126	166
+	173	200
+	194	168
+	214	152
+	237	130
+	180	197
+	107	93
+	109	103
+	160	189
+	114	123
+	140	207
+	254	139
+	242	148
+	278	98
+	143	179
+	241	122
+	137	170
+	268	88
+	138	183
+	283	87
+	148	173
+	200	163
+	131	170
+	108	114
+	153	202
+	181	194
+	196	154
+	262	114
+	179	196
+	199	175
+	265	98
+	236	127
+	142	198
+	192	154
+	213	175
+	264	87
+	256	129
+	106	93
+	165	185
+	71	6
+	118	126
+	282	81
+	187	188
+	95	72
+	193	157
+	207	155
+	285	93
+	206	164
+	248	120
+	270	116
+	104	83
+	121	121
+	233	126
+	267	89
+	279	97
+	210	176
+	141	184
+	238	128
+	255	108
+	98	63
+	263	100
+	177	215
+	58	7
+	87	21
+	112	105
+	66	5
+	115	126
+	277	85
+	116	138
+	287	90
+	133	212
+	257	106
+	280	98
+	105	95
+	260	108
+	144	191
+	176	198
+	88	18
+	247	111
+	281	89
+	272	93
+	274	97
+	251	122
+	234	122
+	288	103
+	77	10
+	102	94
+	204	148
+	90	36
+	92	40
+	229	127
+	259	114
+	198	160
+	290	2
+	250	104
+	94	46
+	89	34
+	86	26
+	72	3
+	96	60
+	79	9
+	60	7
+	62	4
+	85	21
+	82	12
+	76	11
+	70	5
+	73	6
+	81	7
+	83	21
+	61	4
+	47	1
+	68	7
+	78	12
+	84	18
+	63	3
+	51	5
+	59	4
+	50	2
+	64	5
+	75	6
+	57	3
+	67	2
+	80	7
+	65	1
+	48	1
+	49	1
+	53	1
+	69	3
+	54	1
+	55	2
+	43	1
-	157	187
-	208	169
-	116	144
-	214	134
-	152	205
-	229	132
-	158	192
-	278	98
-	192	178
-	238	124
-	268	81
-	193	185
-	207	148
-	285	112
-	83	18
-	258	128
-	232	112
-	125	135
-	187	194
-	196	148
-	127	162
-	176	177
-	289	81
-	130	166
-	97	72
-	177	177
-	172	172
-	165	204
-	250	137
-	133	177
-	224	127
-	275	95
-	202	158
-	242	111
-	230	135
-	145	192
-	175	195
-	213	153
-	142	200
-	212	167
-	183	185
-	235	121
-	135	161
-	180	194
-	140	179
-	162	210
-	203	148
-	233	142
-	178	205
-	148	208
-	222	138
-	189	200
-	280	97
-	181	206
-	107	99
-	194	159
-	153	223
-	161	159
-	204	165
-	262	104
-	276	90
-	129	174
-	137	168
-	190	171
-	201	171
-	164	207
-	124	151
-	155	186
-	167	181
