# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	87	217
+	114	674
+	97	505
+	109	669
+	150	315
+	194	91
+	123	581
+	48	47
+	118	681
+	94	412
+	105	641
+	103	639
+	130	524
+	135	520
+	147	425
+	104	670
+	178	154
+	127	595
+	126	606
+	88	249
+	100	593
+	117	641
+	152	320
+	116	662
+	84	155
+	188	92
+	160	258
+	66	101
+	148	355
+	162	290
+	251	15
+	95	449
+	98	541
+	137	470
+	106	654
+	144	447
+	92	317
+	108	636
+	96	507
+	140	451
+	128	543
+	91	306
+	102	613
+	173	177
+	111	691
+	129	550
+	115	641
+	99	578
+	125	584
+	207	74
+	190	123
+	183	132
+	142	420
+	113	657
+	101	661
+	177	158
+	121	636
+	166	232
+	61	71
+	83	151
+	138	468
+	44	40
+	107	678
+	141	434
+	90	282
+	110	665
+	136	504
+	159	280
+	255	17
+	208	63
+	58	71
+	229	31
+	49	41
+	158	271
+	124	573
+	157	319
+	232	33
+	76	117
+	139	427
+	132	585
+	145	430
+	161	255
+	164	235
+	187	152
+	167	233
+	228	39
+	119	638
+	80	112
+	122	569
+	179	154
+	151	362
+	134	541
+	181	142
+	93	387
+	153	344
+	149	373
+	120	642
+	235	19
+	63	76
+	133	535
+	189	117
+	215	58
+	143	451
+	89	262
+	197	97
+	56	65
+	172	173
+	155	314
+	112	630
+	192	115
+	175	197
+	260	11
+	217	58
+	165	247
+	51	52
+	131	537
+	222	37
+	186	139
+	70	115
+	156	302
+	146	386
+	154	304
+	168	200
+	203	99
+	245	13
+	176	164
+	45	48
+	174	214
+	169	196
+	185	110
+	86	181
+	74	118
+	236	21
+	69	106
+	219	51
+	60	84
+	247	16
+	73	101
+	78	119
+	52	68
+	82	148
+	264	9
+	43	38
+	68	111
+	59	71
+	216	60
+	163	242
+	195	82
+	53	56
+	199	73
+	201	78
+	171	186
+	218	38
+	75	119
+	211	61
+	213	49
+	193	115
+	67	96
+	205	69
+	182	146
+	220	35
+	268	3
+	81	157
+	55	59
+	191	110
+	226	30
+	184	141
+	214	50
+	180	155
+	42	29
+	79	124
+	212	60
+	170	202
+	33	5
+	57	61
+	238	26
+	38	16
+	224	44
+	196	118
+	72	115
+	47	43
+	254	7
+	40	24
+	227	34
+	283	5
+	230	30
+	200	70
+	85	163
+	41	34
+	65	98
+	263	10
+	62	78
+	64	69
+	77	129
+	54	54
+	261	9
+	258	19
+	248	14
+	39	19
+	50	45
+	275	10
+	266	13
+	209	87
+	225	35
+	221	42
+	259	8
+	237	27
+	71	109
+	206	68
+	223	35
+	272	6
+	276	6
+	252	13
+	273	10
+	233	18
+	244	19
+	239	18
+	231	25
+	253	12
+	46	40
+	210	61
+	198	67
+	204	75
+	36	11
+	243	16
+	202	80
+	37	18
+	286	3
+	31	4
+	270	6
+	279	4
+	234	14
+	278	8
+	246	17
+	256	9
+	257	8
+	29	3
+	265	5
+	241	23
+	35	14
+	250	9
+	285	6
+	240	21
+	271	11
+	267	6
+	262	7
+	242	21
+	30	2
