# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	122	153
+	201	122
+	253	119
+	148	168
+	123	173
+	200	140
+	130	182
+	86	102
+	79	77
+	226	112
+	259	110
+	221	137
+	92	124
+	165	151
+	170	154
+	180	144
+	238	86
+	183	179
+	255	92
+	222	110
+	241	93
+	158	161
+	153	174
+	191	151
+	179	158
+	205	128
+	212	125
+	60	33
+	169	159
+	74	68
+	144	162
+	147	198
+	131	160
+	94	118
+	113	157
+	66	71
+	75	76
+	208	120
+	157	179
+	126	153
+	247	119
+	195	125
+	223	123
+	160	169
+	233	108
+	151	147
+	239	105
+	230	98
+	121	175
+	234	115
+	181	151
+	120	157
+	236	110
+	182	154
+	199	163
+	138	169
+	77	85
+	207	144
+	162	182
+	250	112
+	119	167
+	204	115
+	176	155
+	101	140
+	197	120
+	64	30
+	218	130
+	98	135
+	203	127
+	139	167
+	65	31
+	172	156
+	168	162
+	82	98
+	143	173
+	164	165
+	107	150
+	132	141
+	216	115
+	174	157
+	196	148
+	246	99
+	154	178
+	72	69
+	89	113
+	229	101
+	249	92
+	254	98
+	69	81
+	225	115
+	100	125
+	117	175
+	116	143
+	244	95
+	67	49
+	111	155
+	184	168
+	63	39
+	96	130
+	133	178
+	178	164
+	97	135
+	104	130
+	125	167
+	256	80
+	251	103
+	156	168
+	177	173
+	245	83
+	215	133
+	103	127
+	78	78
+	73	78
+	190	136
+	136	158
+	186	153
+	108	148
+	124	169
+	84	108
+	146	164
+	166	143
+	214	136
+	173	168
+	217	125
+	171	165
+	52	8
+	149	160
+	219	127
+	55	18
+	152	181
+	185	158
+	90	108
+	57	22
+	206	117
+	91	118
+	209	122
+	129	157
+	248	91
+	112	161
+	231	115
+	141	174
+	140	172
+	142	182
+	128	175
+	228	117
+	114	157
+	224	108
+	189	149
+	70	70
+	258	84
+	80	81
+	210	139
+	105	155
+	58	29
+	155	159
+	175	158
+	76	72
+	150	180
+	163	160
+	118	160
+	202	144
+	134	161
+	235	104
+	194	134
+	240	105
+	68	52
+	159	148
+	56	15
+	61	52
+	167	187
+	109	135
+	127	156
+	137	173
+	243	112
+	115	178
+	232	108
+	257	88
+	102	130
+	62	42
+	83	81
+	242	103
+	95	129
+	252	96
+	93	122
+	192	147
+	135	158
+	188	130
+	193	148
+	161	155
+	88	106
+	213	113
+	85	79
+	211	125
+	87	94
+	198	146
+	110	142
+	99	121
+	45	6
+	44	7
+	71	53
+	237	99
+	81	79
+	54	23
+	106	136
+	220	108
+	51	20
+	145	161
+	227	109
+	49	10
+	187	161
+	59	17
+	47	12
+	43	7
+	260	2
+	41	3
+	42	4
+	48	11
+	40	4
+	53	14
+	50	9
+	39	5
+	32	2
+	30	2
+	46	7
+	36	1
+	33	3
+	34	1
+	38	1
+	37	2
+	26	1
-	173	153
-	185	179
-	222	122
-	166	147
-	198	144
-	160	150
-	117	136
-	66	45
-	209	129
-	77	81
-	159	208
-	180	160
-	164	184
-	172	168
-	241	99
-	101	133
-	232	125
-	137	184
-	204	145
-	147	202
-	151	186
-	183	160
-	155	169
-	75	85
-	127	168
-	69	59
-	93	124
-	113	129
-	190	138
-	122	190
-	167	153
-	212	125
-	118	139
-	133	183
-	187	135
-	152	160
-	231	117
-	89	99
-	163	162
-	120	133
-	82	87
