# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	199	135
+	249	101
+	185	160
+	287	94
+	158	157
+	184	175
+	122	97
+	132	130
+	218	120
+	217	143
+	197	140
+	152	147
+	236	115
+	276	114
+	213	161
+	153	147
+	256	124
+	113	97
+	124	135
+	133	144
+	155	154
+	267	119
+	161	171
+	134	125
+	192	172
+	201	154
+	178	181
+	105	86
+	280	107
+	255	114
+	129	139
+	148	152
+	260	113
+	198	149
+	204	175
+	268	111
+	142	159
+	229	129
+	167	185
+	156	185
+	210	154
+	247	117
+	282	78
+	241	120
+	160	156
+	165	147
+	119	114
+	202	147
+	118	110
+	168	173
+	239	125
+	203	169
+	278	99
+	200	153
+	188	155
+	221	149
+	149	145
+	186	150
+	289	98
+	222	156
+	240	106
+	215	144
+	220	155
+	270	103
+	170	146
+	174	169
+	169	150
+	187	162
+	116	106
+	285	102
+	235	163
+	227	135
+	151	149
+	274	103
+	228	141
+	237	125
+	250	111
+	225	142
+	254	128
+	85	22
+	177	146
+	252	147
+	180	159
+	208	147
+	269	99
+	166	151
+	117	114
+	137	142
+	230	142
+	179	140
+	253	111
+	214	152
+	141	138
+	191	142
+	226	121
+	205	164
+	194	143
+	128	126
+	146	153
+	121	116
+	77	15
+	126	113
+	84	19
+	190	149
+	182	158
+	154	153
+	140	153
+	145	145
+	123	126
+	143	142
+	207	156
+	120	105
+	172	166
+	251	106
+	136	133
+	206	152
+	106	93
+	281	106
+	233	108
+	196	152
+	265	115
+	244	125
+	138	136
+	159	162
+	195	139
+	139	143
+	181	160
+	232	146
+	242	128
+	183	160
+	273	88
+	147	158
+	216	150
+	114	86
+	131	136
+	243	132
+	246	112
+	110	102
+	231	128
+	175	151
+	163	164
+	212	133
+	107	80
+	157	143
+	79	20
+	144	154
+	211	146
+	234	137
+	238	121
+	258	111
+	275	100
+	115	109
+	219	151
+	262	126
