# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	106	274
+	130	284
+	184	174
+	197	164
+	210	154
+	237	113
+	170	248
+	138	310
+	108	246
+	232	87
+	147	271
+	117	306
+	148	261
+	188	164
+	111	254
+	75	143
+	94	233
+	231	94
+	63	69
+	179	188
+	153	271
+	222	129
+	112	257
+	116	297
+	156	257
+	118	307
+	77	168
+	155	249
+	185	224
+	131	311
+	186	187
+	175	177
+	145	308
+	152	285
+	105	293
+	115	277
+	140	325
+	201	164
+	143	280
+	151	252
+	110	261
+	167	220
+	129	315
+	123	293
+	244	104
+	194	174
+	137	264
+	122	299
+	249	87
+	250	80
+	254	58
+	146	282
+	180	211
+	100	301
+	90	239
+	191	177
+	251	57
+	133	293
+	86	204
+	209	123
+	206	143
+	96	283
+	158	230
+	208	122
+	225	110
+	224	121
+	92	248
+	98	245
+	253	78
+	141	274
+	171	198
+	61	68
+	168	205
+	213	134
+	149	268
+	230	88
+	144	283
+	161	260
+	119	289
+	160	246
+	64	72
+	124	305
+	101	277
+	220	109
+	252	70
+	162	262
+	136	295
+	142	282
+	216	137
+	70	117
+	134	298
+	217	117
+	163	249
+	79	175
+	85	189
+	95	208
+	240	83
+	67	116
+	172	201
+	215	128
+	164	214
+	54	24
+	125	313
+	200	171
+	80	200
+	202	164
+	159	240
+	91	241
+	93	226
+	102	270
+	97	256
+	73	126
+	181	199
+	150	295
+	182	191
+	127	280
+	205	139
+	113	303
+	72	120
+	187	199
+	189	175
+	132	280
+	195	149
+	87	206
+	89	238
+	60	52
+	176	222
+	99	249
+	103	263
+	256	65
+	109	269
+	121	304
+	190	172
+	78	149
+	139	304
+	166	227
+	104	283
+	178	233
+	126	306
+	81	179
+	242	80
+	120	289
