# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	110	598
+	88	221
+	80	130
+	114	608
+	140	419
+	159	282
+	146	372
+	127	529
+	145	398
+	87	208
+	154	375
+	66	97
+	169	228
+	101	544
+	107	595
+	129	515
+	168	234
+	81	141
+	108	604
+	130	520
+	124	540
+	118	602
+	115	598
+	100	515
+	147	411
+	75	128
+	139	466
+	104	545
+	153	343
+	89	240
+	134	493
+	92	293
+	143	456
+	141	453
+	133	489
+	109	597
+	155	356
+	132	502
+	208	80
+	167	250
+	78	127
+	99	509
+	106	595
+	180	188
+	182	169
+	136	512
+	247	20
+	116	558
+	98	472
+	179	188
+	198	122
+	196	118
+	218	59
+	117	589
+	120	565
+	102	556
+	85	150
+	213	80
+	119	547
+	205	104
+	149	350
+	67	117
+	105	632
+	96	435
+	142	432
+	181	158
+	77	114
+	204	95
+	151	371
+	164	239
+	93	366
+	280	9
+	202	93
+	121	536
+	131	486
+	172	217
+	148	324
+	46	55
+	112	594
+	126	551
+	160	286
+	157	324
+	49	66
+	165	227
+	113	602
+	178	224
+	203	82
+	128	509
+	84	160
+	82	160
+	156	327
+	186	166
+	220	56
+	135	468
+	111	572
+	209	76
+	91	275
+	53	81
+	137	428
+	144	399
+	170	233
+	69	125
+	62	91
+	73	117
+	125	577
+	177	196
+	191	121
+	171	220
+	274	10
+	94	387
+	97	429
+	65	121
+	71	127
+	122	533
+	206	84
+	123	535
+	150	365
+	152	354
+	175	238
+	60	107
+	55	74
+	70	117
+	166	240
+	187	156
+	138	453
+	222	43
+	190	144
+	183	153
+	56	83
+	211	78
+	50	74
+	173	246
+	174	233
+	33	17
+	59	99
+	64	107
+	188	142
+	37	15
+	163	286
+	193	139
+	162	261
+	273	11
+	103	526
+	68	104
+	161	313
+	86	182
+	257	14
+	201	84
+	95	425
+	270	13
+	63	99
+	283	11
+	72	123
+	227	44
+	256	18
+	234	36
+	45	52
+	47	48
+	200	97
+	249	29
+	184	176
+	90	262
+	192	135
+	185	182
+	39	27
+	232	33
+	210	76
+	158	302
+	189	140
+	41	41
+	261	19
+	263	14
+	48	66
+	61	90
+	229	38
+	176	196
+	52	84
+	217	61
+	58	87
+	243	26
+	284	8
+	38	25
+	214	74
+	194	107
+	241	32
+	79	130
+	83	157
+	224	44
+	57	91
+	199	116
+	74	109
+	221	63
+	219	76
+	76	135
+	212	82
+	42	41
+	267	15
+	215	58
+	43	50
+	197	97
+	34	12
+	264	14
+	253	18
+	240	26
+	195	129
+	51	75
+	250	27
+	207	84
+	228	30
+	230	34
+	233	40
+	258	21
+	252	20
+	248	18
+	281	6
+	223	43
+	44	36
+	231	36
+	266	11
+	31	4
+	251	15
+	216	57
+	244	21
+	235	31
+	54	64
+	226	41
+	275	10
+	225	55
+	242	33
+	36	16
+	40	27
+	245	30
+	246	22
+	239	31
+	276	6
+	238	36
+	277	5
+	269	9
+	289	7
+	30	5
+	254	11
+	236	37
+	272	13
+	255	25
+	237	39
+	285	4
+	259	13
+	25	1
+	32	8
+	282	6
+	262	11
+	35	18
