# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	126	120
+	70	42
+	88	61
+	142	111
+	207	125
+	71	42
+	178	119
+	201	113
+	164	108
+	73	51
+	138	114
+	241	94
+	118	105
+	117	103
+	131	101
+	219	130
+	114	87
+	167	123
+	187	107
+	193	106
+	99	88
+	222	128
+	186	125
+	233	104
+	91	63
+	206	112
+	224	114
+	191	107
+	226	98
+	183	122
+	137	113
+	205	124
+	239	90
+	231	101
+	249	106
+	255	93
+	247	92
+	216	118
+	147	119
+	78	48
+	185	137
+	194	126
+	112	88
+	181	133
+	140	113
+	132	118
+	60	18
+	92	69
+	77	42
+	174	119
+	214	109
+	107	102
+	159	141
+	68	33
+	97	67
+	175	103
+	51	4
+	182	125
+	93	82
+	125	127
+	196	115
+	197	101
+	240	114
+	111	97
+	101	79
+	248	101
+	83	61
+	128	122
+	102	78
+	162	113
+	176	129
+	220	117
+	200	114
+	84	53
+	119	96
+	179	119
+	146	101
+	49	6
+	116	93
+	123	99
+	192	112
+	229	100
+	190	105
+	211	112
+	160	140
+	198	123
+	85	55
+	124	106
+	141	98
+	199	107
+	154	129
+	122	116
+	135	112
+	151	115
+	209	118
+	228	104
+	251	92
+	171	116
+	62	25
+	144	125
+	165	130
+	121	110
+	105	95
+	133	126
+	223	106
+	153	117
+	67	33
+	243	97
+	238	107
+	225	90
+	245	85
+	166	116
+	74	44
+	148	136
+	130	103
+	79	47
+	139	114
+	217	110
+	232	113
+	235	101
+	158	135
+	246	86
+	63	27
+	212	123
+	218	123
+	177	112
+	189	104
+	134	119
+	72	36
+	169	125
+	127	102
+	108	74
+	234	97
+	236	113
+	149	120
+	188	107
+	250	94
+	69	24
+	150	114
+	253	96
+	259	94
+	195	101
+	157	146
+	170	117
+	109	88
+	106	86
+	173	107
+	152	134
+	145	123
+	172	112
+	100	84
+	103	77
+	180	108
+	129	103
+	89	66
+	227	110
+	221	119
+	230	112
+	244	105
+	215	106
+	163	107
+	210	102
+	45	5
+	156	123
+	56	9
+	94	71
+	76	39
+	161	101
+	168	100
+	237	103
+	254	92
+	90	59
+	252	100
+	110	92
+	213	129
+	136	116
+	208	104
+	184	103
+	203	104
+	258	115
+	115	79
+	120	103
+	155	99
+	113	98
+	202	93
+	143	102
+	80	51
+	257	84
+	98	63
+	57	11
+	64	26
+	86	54
+	59	14
+	256	95
+	242	96
+	75	51
+	81	52
+	204	103
+	104	97
+	87	61
+	82	61
+	65	33
+	96	68
+	95	78
+	53	5
+	50	6
+	54	6
+	41	3
+	61	21
+	66	31
+	46	6
+	55	5
+	34	1
+	52	8
+	44	4
+	58	9
+	38	1
+	48	5
+	42	3
+	260	2
+	43	3
+	36	3
+	40	2
+	37	1
+	35	2
+	47	2
+	39	3
+	32	2
-	91	46
-	79	62
-	191	118
-	221	83
-	223	130
-	250	88
-	145	121
-	116	121
-	252	90
-	140	104
-	202	105
-	195	122
-	258	85
-	132	101
-	94	70
-	190	123
-	210	102
-	229	110
-	226	112
-	227	93
-	164	109
-	111	104
-	198	103
-	251	89
-	211	101
-	109	89
-	167	102
-	160	99
-	117	92
-	156	129
-	89	74
-	119	116
-	185	103
-	113	91
-	243	107
-	103	105
-	177	100
-	234	101
-	162	97
-	255	96
-	213	100
-	180	120
-	182	128
-	96	92
-	189	107
-	75	49
-	225	100
-	124	103
-	183	130
-	142	118
-	68	35
-	125	98
-	121	111
-	112	95
-	174	97
-	231	101
-	127	122
-	69	26
-	171	130
-	236	109
-	137	107
-	170	113
-	240	93
-	148	112
-	192	116
-	144	130
-	107	94
-	114	102
-	206	124
-	176	125
-	188	128
-	86	60
