# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	221	131
+	194	151
+	94	202
+	198	136
+	149	205
+	248	89
+	177	168
+	182	175
+	124	226
+	98	215
+	163	183
+	76	121
+	121	233
+	146	239
+	84	169
+	157	205
+	125	256
+	220	130
+	122	226
+	109	229
+	132	236
+	114	250
+	139	202
+	179	177
+	138	240
+	100	219
+	258	84
+	165	181
+	128	247
+	145	211
+	113	242
+	107	235
+	181	151
+	173	188
+	134	261
+	155	208
+	96	208
+	227	104
+	150	244
+	135	234
+	191	157
+	172	197
+	66	74
+	120	220
+	188	147
+	143	228
+	169	203
+	186	162
+	148	212
+	86	156
+	257	88
+	189	143
+	71	105
+	108	246
+	164	194
+	170	164
+	117	238
+	184	165
+	175	167
+	206	151
+	137	220
+	104	226
+	89	183
+	236	106
+	131	238
+	93	200
+	161	193
+	256	74
+	216	119
+	75	130
+	167	192
+	187	162
+	158	198
+	77	130
+	215	123
+	79	130
+	231	107
+	92	177
+	111	211
+	259	64
+	160	191
+	118	226
+	115	240
+	72	99
+	192	149
+	103	211
+	88	180
+	239	98
+	171	178
+	205	133
+	245	104
+	126	231
+	97	189
+	159	189
+	147	208
+	58	20
+	90	207
+	144	241
+	65	57
+	68	79
+	127	252
+	123	239
+	204	116
+	168	181
+	81	172
+	197	139
+	224	134
+	238	111
+	59	45
+	69	82
+	219	130
+	83	149
+	133	241
+	217	121
+	251	79
+	203	143
+	112	232
+	129	259
+	252	86
+	140	225
+	237	96
+	223	111
+	235	92
+	243	93
+	183	162
+	116	233
+	136	229
+	208	135
+	178	185
+	214	128
+	241	85
+	106	238
+	202	139
+	82	166
+	247	93
+	180	169
+	74	95
+	225	104
+	142	215
+	119	270
+	230	93
+	249	98
+	151	209
+	85	136
+	130	246
+	185	168
+	232	104
+	87	169
+	152	243
+	70	90
+	102	215
+	199	148
+	105	232
+	166	174
+	210	122
+	229	99
+	153	202
+	101	205
+	95	168
+	174	179
+	196	128
+	244	99
+	141	246
+	78	123
+	176	189
+	213	123
+	154	185
+	156	190
+	255	72
+	99	197
+	162	169
+	211	142
+	73	104
+	207	133
+	240	102
+	228	108
+	63	44
+	80	160
+	233	115
+	234	100
+	110	221
+	253	73
+	193	137
+	246	89
+	64	53
+	226	97
+	57	24
+	250	80
+	91	191
+	209	142
+	212	122
+	254	65
+	218	129
+	67	66
+	242	97
+	200	152
+	195	152
+	190	153
+	53	14
+	201	129
+	38	3
+	222	119
+	47	8
+	45	5
+	62	54
+	56	18
+	50	8
+	34	1
+	60	34
+	42	7
+	52	20
+	51	14
+	48	7
+	54	19
+	26	1
+	40	6
+	55	25
+	35	2
+	46	10
+	32	1
+	44	6
+	61	34
+	49	9
+	41	4
+	37	3
+	39	5
+	30	1
+	43	3
+	36	2
+	260	2
+	31	1
-	117	249
-	97	223
-	162	181
-	153	226
-	159	222
-	158	197
-	104	215
-	175	173
-	172	177
-	166	203
-	204	129
-	124	231
-	173	178
-	138	211
-	180	164
-	113	240
-	174	196
-	99	207
-	107	214
-	185	185
-	137	251
-	161	212
-	146	211
-	95	175
-	110	220
-	168	205
-	169	198
-	183	143
-	134	253
-	106	233
-	116	236
-	123	233
-	90	173
-	149	225
-	101	253
-	141	222
-	156	217
-	190	175
-	209	136
-	80	137
-	223	128
-	103	219
-	157	214
-	192	139
-	133	227
-	135	231
-	126	259
-	115	239
-	254	90
-	64	62
-	132	221
-	202	146
-	186	160
-	151	200
-	181	166
-	238	101
-	217	99
-	259	66
-	105	223
-	179	166
-	73	111
-	251	105
-	191	166
-	136	224
-	109	254
-	197	160
-	128	225
-	82	162
-	140	218
-	125	253
-	250	88
-	196	149
-	208	130
-	236	96
-	120	248
-	79	135
-	230	92
-	85	146
-	143	244
-	131	233
-	102	208
-	160	196
-	118	210
-	257	91
-	98	208
-	111	256
-	211	129
-	144	223
-	119	213
-	42	5
-	224	129
-	195	155
-	163	229
-	167	171
-	201	146
-	94	185
-	87	152
-	213	137
-	130	215
-	222	119
-	59	38
-	203	135
-	74	106
-	155	198
-	212	140
-	62	35
-	215	129
-	139	210
-	108	211
-	193	145
-	184	171
-	81	179
-	152	206
-	214	106
-	205	153
-	154	208
-	150	207
-	253	92
-	114	228
-	218	121
-	194	152
-	112	230
-	84	148
-	178	165
-	239	98
-	237	92
-	198	138
-	235	92
-	210	104
-	78	110
-	177	191
-	92	203
-	229	112
-	72	117
-	207	125
-	242	100
-	148	240
-	233	112
