# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	140	228
+	240	138
+	277	88
+	137	216
+	131	207
+	204	201
+	234	151
+	120	203
+	278	85
+	113	168
+	98	100
+	117	162
+	180	236
+	136	205
+	160	225
+	102	130
+	153	253
+	124	204
+	189	195
+	151	251
+	97	116
+	205	227
+	201	197
+	173	236
+	178	258
+	233	168
+	249	121
+	206	193
+	272	94
+	164	243
+	190	239
+	162	258
+	209	212
+	109	146
+	203	190
+	112	144
+	148	225
+	212	208
+	144	254
+	146	256
+	241	127
+	269	99
+	122	194
+	216	161
+	118	167
+	258	111
+	127	222
+	246	128
+	105	109
+	254	131
+	155	231
+	271	100
+	65	8
+	281	96
+	121	176
+	182	219
+	220	199
+	133	200
+	138	220
+	274	90
+	224	170
+	211	162
+	267	108
+	106	147
+	149	221
+	217	212
+	181	233
+	202	188
+	171	238
+	142	284
+	135	237
+	194	206
+	177	236
+	289	76
+	119	168
+	259	114
+	126	217
+	163	240
+	129	216
+	168	221
+	107	145
+	96	79
+	91	59
+	197	225
+	108	147
+	188	221
+	247	133
+	154	244
+	244	118
+	185	218
+	152	252
+	225	154
+	243	111
+	158	239
+	253	123
+	210	180
+	193	193
+	195	203
+	116	190
+	128	223
+	213	187
+	165	209
+	170	234
+	239	154
+	83	31
+	156	239
+	262	120
+	256	119
+	237	149
+	192	201
+	252	118
+	245	134
+	187	234
+	110	141
+	81	17
+	100	100
+	176	238
+	103	105
+	228	170
+	143	222
+	123	185
+	179	197
+	250	129
+	232	164
+	101	91
+	134	216
+	184	226
+	231	137
+	147	249
+	115	162
+	223	180
+	199	201
+	229	131
+	248	126
+	161	229
+	283	79
+	270	92
+	286	106
+	218	182
+	191	209
+	280	97
+	167	257
+	159	244
+	183	244
+	215	183
+	200	207
+	89	41
+	141	223
+	166	226
+	226	152
+	175	218
+	222	164
+	114	170
+	198	211
+	235	133
+	111	148
+	150	227
+	287	88
+	132	240
+	196	196
+	169	236
+	157	219
+	263	107
+	172	242
+	139	225
+	273	85
+	265	101
+	251	129
+	104	153
+	255	122
+	93	67
+	186	194
+	145	247
+	207	174
+	288	73
+	94	69
+	130	196
+	242	151
+	174	229
+	261	118
+	266	94
+	208	200
+	268	102
+	276	90
+	90	36
+	214	194
+	282	77
+	275	93
+	95	73
+	227	147
+	125	184
+	219	183
+	284	74
+	238	133
+	285	80
+	69	9
+	236	153
+	260	105
+	99	94
+	80	17
+	50	3
+	264	93
+	84	25
+	257	100
+	85	26
+	230	156
+	221	189
+	279	95
+	74	6
+	92	53
+	79	20
+	88	36
+	42	1
+	68	9
+	58	7
+	77	16
+	75	12
+	78	18
+	67	12
+	87	25
+	71	12
+	290	7
+	54	2
+	86	25
+	82	16
+	72	9
+	59	4
+	73	13
+	61	7
+	57	5
+	44	2
+	63	4
+	76	7
+	66	7
+	70	3
+	64	4
+	51	2
+	62	6
+	55	1
+	32	1
+	33	1
+	46	2
+	52	1
+	43	1
+	293	1
+	60	3
+	49	1
+	56	2
-	188	161
-	233	174
