# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	226	124
+	275	101
+	236	114
+	112	57
+	153	105
+	203	133
+	269	121
+	130	103
+	149	117
+	126	89
+	194	139
+	106	55
+	158	130
+	159	145
+	151	136
+	227	128
+	173	150
+	276	116
+	141	107
+	140	99
+	215	142
+	281	122
+	221	131
+	274	91
+	222	131
+	195	150
+	172	131
+	285	113
+	165	141
+	139	116
+	169	139
+	105	58
+	210	140
+	218	126
+	187	136
+	185	127
+	200	131
+	192	142
+	264	109
+	240	113
+	247	134
+	113	87
+	174	118
+	213	137
+	278	111
+	262	132
+	280	102
+	91	30
+	183	148
+	242	125
+	224	159
+	272	94
+	258	123
+	193	158
+	273	106
+	186	137
+	271	102
+	246	131
+	288	89
+	190	124
+	251	139
+	101	43
+	206	140
+	177	131
+	219	144
+	223	133
+	166	141
+	109	59
+	244	119
+	167	124
+	188	128
+	232	118
+	132	98
+	253	114
+	239	142
+	233	126
+	118	84
+	143	111
+	216	113
+	148	116
+	229	137
+	178	119
+	164	102
+	214	125
+	265	112
+	197	151
+	134	90
+	156	115
+	207	121
+	189	144
+	180	160
+	114	74
+	103	47
+	102	51
+	95	27
+	256	126
+	198	173
+	225	136
+	160	125
+	204	127
+	92	32
+	175	136
+	230	154
+	136	132
+	170	124
+	238	128
+	125	86
+	162	133
+	137	104
+	96	32
+	199	147
+	241	131
+	144	105
+	201	132
+	283	114
+	135	101
+	155	138
+	119	74
+	284	85
+	243	133
+	110	71
+	150	120
+	108	68
+	248	91
+	90	20
+	115	70
+	234	124
+	217	142
+	245	135
+	286	98
+	171	130
+	181	134
+	176	147
+	93	23
+	220	131
+	121	80
+	182	149
+	205	153
+	107	47
+	138	94
+	287	118
+	211	151
+	208	123
+	111	60
+	196	132
+	209	157
+	100	50
+	212	119
+	252	140
+	104	51
+	46	2
+	152	110
+	127	97
+	161	120
+	128	98
+	254	114
+	122	95
+	270	122
+	260	102
+	259	124
+	228	115
+	163	130
+	145	108
+	168	124
+	268	95
+	123	76
+	282	93
+	257	117
+	255	113
+	263	107
+	202	132
+	191	114
+	154	123
+	235	113
+	277	108
+	279	114
+	146	113
+	157	120
+	83	10
+	266	102
+	142	113
+	82	7
+	120	94
+	184	137
+	231	108
+	289	102
+	147	127
+	249	136
+	116	65
+	98	38
+	117	67
+	237	133
+	133	91
+	129	111
+	99	36
+	250	132
+	261	92
+	85	9
+	131	94
+	124	82
+	80	15
+	94	20
+	179	142
+	69	7
+	89	16
+	267	108
+	86	20
+	97	38
+	88	16
+	84	13
+	66	8
+	58	6
+	54	4
+	76	13
+	79	10
+	74	7
+	81	13
+	87	15
+	73	10
+	61	4
+	65	5
+	33	2
+	52	3
+	64	4
+	77	5
+	55	2
+	78	11
+	71	5
+	290	4
+	67	2
+	75	7
+	72	7
+	291	1
+	59	2
+	68	2
+	44	2
+	56	3
+	70	3
+	35	1
+	51	4
+	57	4
+	62	4
+	49	2
+	34	2
+	45	1
+	53	1
+	30	1
+	293	1
+	36	1
+	47	2
+	37	1
-	182	163
-	159	125
-	240	116
-	147	112
-	200	165
-	89	20
-	164	130
-	187	157
-	180	132
-	160	140
-	231	120
-	172	140
-	121	66
-	249	121
-	216	139
-	277	114
-	229	122
-	194	132
-	166	117
-	211	130
-	118	77
-	268	96
-	248	121
-	191	139
-	209	131
-	94	27
-	255	118
-	256	137
-	185	138
-	233	135
-	193	138
-	142	109
-	183	151
-	123	104
-	154	139
-	288	102
-	241	130
-	124	98
-	208	159
-	259	114
-	175	117
-	174	127
-	162	129
-	222	119
-	112	69
-	149	122
-	258	131
-	273	105
-	140	106
-	80	6
-	168	135
-	145	131
-	105	53
-	219	127
-	195	132
-	189	143
-	82	8
-	136	117
-	226	133
-	141	115
-	234	123
-	207	132
-	206	137
-	242	134
-	247	145
-	115	67
-	199	133
-	289	114
-	236	135
-	217	134
-	230	146
-	266	109
-	252	121
-	177	144
-	143	107
-	245	136
-	157	114
-	251	127
-	133	113
-	97	32
-	281	102
-	214	137
-	128	78
-	170	122
-	163	136
-	224	136
-	130	111
-	178	134
-	173	132
-	271	109
-	125	91
-	220	129
-	116	66
-	155	108
-	113	69
-	101	50
-	210	153
-	190	139
-	270	108
-	213	148
-	202	169
-	203	141
-	148	116
-	275	113
-	238	128
-	198	151
-	137	118
-	205	142
-	250	123
-	235	118
-	239	106
-	204	121
-	260	109
-	221	149
-	279	93
-	282	86
-	246	115
-	285	98
-	126	93
-	103	55
-	108	50
-	150	114
-	201	153
-	131	99
-	237	131
-	196	129
-	84	16
-	106	49
-	171	134
-	120	64
-	132	86
-	156	118
-	244	114
-	264	100
-	122	84
-	153	106
-	167	145
-	135	96
-	227	139
-	179	134
-	284	110
-	261	107
-	78	6
-	165	139
-	283	112
-	197	161
-	218	155
-	254	106
-	151	137
-	278	114
-	212	112
-	225	128
-	161	110
-	158	148
-	54	3
-	243	116
-	257	117
-	66	5
-	274	111
-	104	64
-	186	131
-	134	115
-	232	117
-	215	127
-	117	71
-	176	137
-	253	111
-	86	11
-	169	133
-	152	114
-	138	85
-	287	88
-	92	30
