# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	144	436
+	227	60
+	166	290
+	170	258
+	126	565
+	113	545
+	148	422
+	188	183
+	184	190
+	187	175
+	156	326
+	127	528
+	136	471
+	168	298
+	122	561
+	186	181
+	108	578
+	114	561
+	116	592
+	119	554
+	218	86
+	178	247
+	214	67
+	162	308
+	254	28
+	226	61
+	158	306
+	115	531
+	152	382
+	260	17
+	135	444
+	138	490
+	146	423
+	280	12
+	142	446
+	225	42
+	167	255
+	180	192
+	83	127
+	96	417
+	89	215
+	129	516
+	76	117
+	149	396
+	172	246
+	245	33
+	185	195
+	145	425
+	132	501
+	216	95
+	128	537
+	118	562
+	102	480
+	106	518
+	202	115
+	181	223
+	154	367
+	111	601
+	143	410
+	101	487
+	155	327
+	107	512
+	183	215
+	54	59
+	124	550
+	99	481
+	117	525
+	200	138
+	80	112
+	90	243
+	94	360
+	120	569
+	164	280
+	130	520
+	210	111
+	103	514
+	150	398
+	242	41
+	133	470
+	169	273
+	163	320
+	112	542
+	121	530
+	182	207
+	140	416
+	177	213
+	153	359
+	93	288
+	274	17
+	131	493
+	139	461
+	95	337
+	69	86
+	223	82
+	175	246
+	134	486
+	110	563
+	123	493
+	137	483
+	125	505
+	190	159
+	241	40
+	160	295
+	92	274
+	38	16
+	174	253
+	104	518
+	161	316
+	259	23
+	215	81
+	151	404
+	65	78
+	71	100
+	255	27
+	203	114
+	165	309
+	159	344
+	204	109
+	198	133
+	100	465
+	191	154
+	194	158
+	79	125
+	105	492
+	43	26
+	197	162
+	45	37
+	91	266
+	279	6
+	171	226
+	88	204
+	220	74
+	207	92
+	263	18
+	240	34
+	58	65
+	286	7
+	179	204
+	109	530
+	284	14
+	41	22
+	157	335
+	98	399
+	66	69
+	192	142
+	97	418
+	62	68
+	48	40
+	201	114
+	222	63
+	73	111
+	86	158
+	229	47
+	141	447
+	63	72
+	230	69
+	55	53
+	217	85
+	72	91
+	61	69
+	213	74
+	173	211
+	189	172
+	75	98
+	262	16
+	57	59
+	251	28
+	50	46
+	82	152
+	199	135
+	147	388
+	77	103
+	74	98
+	205	113
+	196	132
+	81	114
+	271	17
+	243	34
+	248	36
+	235	62
+	51	44
+	209	116
+	52	53
+	87	166
+	60	69
+	268	13
