# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	64	139
+	78	188
+	159	239
+	151	239
+	201	119
+	102	248
+	240	74
+	223	109
+	73	208
+	97	282
+	108	280
+	103	269
+	173	197
+	113	294
+	95	236
+	127	253
+	245	69
+	92	247
+	126	276
+	98	270
+	132	272
+	186	170
+	77	218
+	106	284
+	88	259
+	182	173
+	71	174
+	109	301
+	211	110
+	155	240
+	91	274
+	96	257
+	89	278
+	104	297
+	107	282
+	94	258
+	189	160
+	143	242
+	228	96
+	188	155
+	86	226
+	101	244
+	136	233
+	81	206
+	82	196
+	227	98
+	150	210
+	122	282
+	183	165
+	146	225
+	48	49
+	111	261
+	192	146
+	156	234
+	124	242
+	66	158
+	61	102
+	80	205
+	87	231
+	213	104
+	139	244
+	175	190
+	69	144
+	215	132
+	162	202
+	115	251
+	105	258
+	140	265
+	125	301
+	137	244
+	142	239
+	120	292
+	84	235
+	114	265
+	152	260
+	133	255
+	128	253
+	144	245
+	243	86
+	75	188
+	141	240
+	130	257
+	166	184
+	138	252
+	129	303
+	85	233
+	168	175
+	110	297
+	79	211
+	83	201
+	65	127
+	121	309
+	235	99
+	154	217
+	169	229
+	165	173
+	198	146
+	93	273
+	171	195
+	220	117
+	210	125
+	229	80
+	157	221
+	161	210
+	117	271
+	145	209
+	184	163
+	119	284
+	74	183
+	226	94
+	176	164
+	164	206
+	195	138
+	170	196
+	52	53
+	199	138
+	248	68
+	147	250
+	131	242
+	252	69
+	205	109
+	149	240
+	253	60
+	62	112
+	196	140
+	55	63
+	256	63
+	249	64
+	67	131
+	158	208
+	163	195
+	216	131
+	148	227
+	179	187
+	134	276
+	181	154
+	153	246
+	90	232
+	167	193
+	200	134
+	233	86
+	135	236
+	259	55
+	202	108
+	194	158
+	177	173
+	221	95
+	219	112
+	100	252
+	204	137
+	116	273
+	174	206
+	191	153
+	251	70
+	160	192
+	203	134
+	123	305
+	208	112
+	118	255
+	236	76
+	112	258
+	230	95
+	29	2
+	99	276
+	218	101
+	206	113
+	58	91
+	222	86
+	39	31
+	76	216
+	242	67
+	172	173
+	224	83
+	231	91
+	214	101
+	254	69
+	193	152
+	53	53
+	70	176
+	225	88
+	178	147
+	180	173
+	59	95
+	241	77
+	190	142
+	255	54
+	63	117
+	47	37
+	258	68
+	246	82
+	209	114
+	45	42
+	239	70
+	43	28
+	207	117
+	238	82
+	68	164
+	250	72
+	72	183
+	54	52
+	187	161
+	244	76
+	247	71
+	60	90
+	237	89
+	234	77
+	51	35
+	41	21
+	46	32
+	56	64
+	50	38
+	185	145
+	197	141
+	212	117
+	232	96
+	49	45
+	217	113
+	36	9
+	257	56
+	35	10
+	44	21
+	42	24
+	57	66
+	40	12
+	38	16
+	31	6
+	34	4
+	261	1
+	37	12
+	33	6
+	30	1
+	32	2
+	27	2
+	26	1
+	260	1
+	25	1
-	218	105
-	156	218
-	177	177
-	69	175
-	173	171
-	140	247
-	76	198
-	166	195
-	71	187
-	120	280
-	77	226
-	178	158
-	254	71
-	61	122
-	179	196
-	136	299
-	113	267
-	152	219
-	180	184
-	73	183
-	220	91
-	211	106
-	100	277
-	86	254
-	68	137
-	122	294
-	222	111
-	95	273
-	130	260
-	225	93
-	149	213
-	197	140
-	199	153
-	133	262
-	75	181
-	155	230
-	195	141
-	121	259
-	129	268
-	142	250
-	148	211
-	203	130
-	137	245
-	215	118
-	223	115
-	181	154
