# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	102	547
+	193	91
+	172	206
+	163	260
+	94	456
+	117	641
+	110	600
+	118	585
+	90	286
+	240	22
+	55	78
+	109	685
+	137	463
+	186	149
+	141	446
+	111	624
+	101	572
+	164	251
+	144	387
+	134	504
+	139	463
+	152	332
+	121	582
+	143	389
+	78	138
+	155	340
+	153	321
+	79	141
+	142	415
+	73	119
+	85	196
+	157	284
+	132	499
+	126	559
+	96	501
+	151	375
+	206	63
+	136	496
+	45	59
+	62	93
+	135	505
+	100	510
+	131	520
+	106	587
+	127	535
+	133	519
+	105	636
+	91	318
+	107	642
+	95	397
+	40	23
+	171	220
+	50	70
+	182	171
+	113	630
+	122	596
+	81	151
+	140	459
+	198	90
+	213	57
+	156	337
+	119	673
+	114	654
+	84	167
+	89	238
+	99	509
+	108	641
+	178	170
+	188	122
+	120	612
+	123	627
+	128	553
+	61	89
+	103	579
+	104	622
+	87	190
+	150	354
+	129	533
+	92	337
+	195	90
+	179	168
+	76	147
+	230	36
+	205	77
+	147	379
+	159	278
+	167	225
+	116	619
+	204	82
+	75	118
+	222	40
+	67	119
+	115	613
+	175	197
+	217	48
+	72	123
+	154	332
+	209	77
+	200	81
+	88	193
+	125	582
+	93	353
+	220	42
+	201	68
+	130	526
+	161	283
+	199	86
+	268	10
+	71	138
+	112	595
+	56	93
+	80	138
+	169	206
+	183	140
+	53	75
+	124	593
+	174	189
+	165	227
+	145	400
+	57	85
+	214	60
+	51	75
+	197	103
+	194	117
+	138	485
+	52	62
+	180	148
+	190	131
+	166	241
+	83	169
+	58	93
+	162	251
+	254	16
+	191	113
+	146	374
+	97	500
+	82	171
+	184	148
+	216	46
+	229	35
+	68	112
+	98	526
+	177	208
+	158	307
+	210	81
+	69	115
+	86	196
+	59	99
+	149	344
+	232	22
+	77	120
+	54	81
+	160	310
+	265	5
+	65	135
+	208	70
+	187	138
+	218	40
+	234	24
+	283	5
+	239	23
+	203	87
+	148	373
+	44	42
+	189	114
+	211	66
+	168	200
+	241	24
+	173	199
+	192	91
+	64	109
+	170	207
+	181	169
+	46	62
+	207	72
+	49	67
+	185	146
+	176	189
+	215	54
+	38	21
+	42	33
+	47	65
+	202	79
+	274	9
+	196	97
+	63	116
+	224	29
+	74	131
+	60	100
+	41	38
+	66	105
+	70	124
+	245	14
+	225	44
+	228	32
+	282	5
+	36	19
+	48	47
+	212	55
+	259	12
+	250	12
+	231	36
+	238	22
+	244	20
+	237	25
+	39	14
+	221	45
+	263	12
+	249	15
+	246	17
+	266	8
+	235	23
+	219	41
+	227	30
+	32	2
+	43	35
+	277	6
+	226	34
+	260	11
+	262	11
+	253	7
+	233	32
+	248	17
+	261	11
+	264	12
+	258	15
+	255	22
+	37	15
+	267	4
+	270	12
+	242	16
+	252	20
+	236	33
+	257	15
+	247	9
+	269	9
+	243	18
+	287	5
+	35	11
+	33	5
+	30	2
+	223	44
+	256	13
+	275	13
+	288	5
+	280	7
+	34	6
+	281	8
+	273	5
+	272	4
+	279	6
+	284	4
+	251	15
+	285	5
