# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	138	425
+	102	531
+	125	555
+	132	486
+	103	561
+	116	559
+	173	205
+	93	382
+	134	491
+	55	120
+	157	312
+	95	399
+	54	102
+	101	549
+	153	339
+	168	228
+	149	359
+	114	592
+	232	30
+	202	103
+	171	213
+	133	480
+	87	250
+	104	521
+	105	558
+	94	390
+	83	177
+	122	538
+	147	376
+	166	228
+	128	554
+	195	98
+	65	137
+	135	436
+	183	161
+	99	472
+	150	355
+	156	294
+	136	444
+	108	593
+	190	137
+	144	401
+	158	285
+	117	585
+	167	245
+	141	342
+	120	529
+	124	546
+	112	597
+	246	31
+	229	43
+	162	251
+	111	581
+	126	532
+	176	168
+	177	189
+	181	194
+	185	143
+	96	427
+	92	347
+	74	143
+	172	214
+	189	137
+	98	503
+	131	530
+	263	18
+	262	12
+	110	575
+	52	91
+	129	479
+	152	322
+	206	92
+	69	160
+	155	291
+	137	467
+	68	137
+	123	526
+	154	331
+	109	609
+	178	186
+	121	563
+	86	225
+	106	634
+	186	135
+	148	346
+	97	453
+	79	162
+	143	400
+	63	142
+	90	292
+	175	199
+	113	569
+	142	409
+	221	66
+	46	74
+	139	443
+	283	10
+	57	96
+	115	560
+	130	527
+	187	138
+	89	280
+	182	177
+	75	143
+	193	121
+	119	544
+	169	211
+	118	616
+	81	184
+	88	261
+	91	277
+	36	20
+	85	209
+	240	29
+	151	342
+	58	100
+	127	527
+	205	91
+	211	82
+	49	81
+	215	59
+	100	546
+	165	259
+	163	259
+	204	102
+	107	598
+	60	112
+	179	164
+	237	33
+	160	278
+	199	97
+	209	86
+	76	162
+	161	293
+	70	144
+	244	23
+	210	60
+	80	174
+	71	133
+	198	97
+	159	299
+	61	111
+	216	51
+	84	174
+	145	353
+	219	52
+	253	25
+	212	63
+	233	31
+	214	56
+	56	102
+	45	87
+	228	35
+	73	146
+	208	69
+	200	80
+	66	133
+	201	102
+	146	372
+	59	110
+	164	256
+	33	13
+	174	182
+	191	131
+	140	424
+	218	69
+	180	173
+	192	117
+	41	46
+	227	41
+	234	50
+	29	4
+	37	28
+	259	15
+	62	122
+	72	151
+	203	73
+	53	100
+	197	116
+	278	11
+	241	23
+	265	8
+	230	41
+	223	53
+	82	170
+	254	16
+	250	22
+	184	168
+	242	19
+	43	42
+	194	118
+	42	42
+	243	22
+	170	187
+	51	106
+	67	140
+	188	118
+	217	64
+	249	19
+	77	150
+	30	6
+	238	33
+	78	155
+	39	37
+	196	115
+	222	49
+	44	50
+	35	21
+	207	81
+	50	87
+	256	19
+	258	17
+	225	35
+	47	66
+	252	22
+	224	48
+	213	66
+	279	8
+	236	21
+	220	54
+	268	9
+	40	32
+	273	8
+	251	21
+	226	47
+	48	68
+	34	16
+	31	10
+	235	24
+	261	19
+	248	24
+	25	1
+	275	11
+	38	25
+	284	9
+	288	11
+	287	7
+	239	27
+	247	26
+	255	12
+	286	6
+	64	140
+	260	9
+	245	30
+	269	9
+	270	15
+	282	4
+	264	12
+	257	11
+	285	8
+	266	9
+	276	12
+	27	4
+	231	41
+	267	12
+	280	7
+	277	7
+	272	5
+	289	4
+	271	7
+	32	5
+	281	6
+	28	5
+	274	2
-	125	540
-	156	323
-	182	175
-	268	10
-	168	235
-	83	221
-	120	581
-	70	154
-	119	570
-	174	199
-	116	597
-	139	453
-	97	474
-	155	306
-	68	133
-	106	575
-	95	436
-	108	606
-	123	531
-	129	535
-	66	130
-	78	159
-	91	304
-	88	236
-	101	562
-	175	193
-	146	372
-	49	85
-	158	293
-	110	579
-	111	583
-	107	585
-	188	139
-	109	571
-	145	395
-	141	436
-	204	79
-	100	503
-	115	634
-	69	152
-	118	608
-	199	86
-	98	452
-	243	24
-	157	302
-	121	552
-	162	286
-	90	278
-	99	522
-	160	309
-	142	410
-	151	340
-	153	338
-	79	168
-	81	202
-	113	585
-	131	510
-	104	563
-	205	73
-	62	132
-	143	458
-	122	572
-	39	33
-	217	54
-	144	418
-	117	555
-	55	103
-	102	538
-	105	574
-	190	116
-	76	136
-	82	202
-	96	398
-	167	245
-	92	312
-	132	458
-	126	525
-	128	537
-	183	181
-	71	148
-	165	236
-	67	142
-	57	126
-	114	596
-	230	39
-	164	241
-	32	9
-	43	59
-	133	441
-	240	27
-	136	419
-	202	86
-	154	308
-	75	164
-	73	154
-	72	146
-	93	351
