# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	159	199
+	246	136
+	266	95
+	182	225
+	123	168
+	253	124
+	235	123
+	129	182
+	155	188
+	130	165
+	224	162
+	197	177
+	115	155
+	204	174
+	206	167
+	102	117
+	280	95
+	156	204
+	181	190
+	89	59
+	143	197
+	106	117
+	127	195
+	151	229
+	166	205
+	227	132
+	108	146
+	173	174
+	125	167
+	223	174
+	121	160
+	104	120
+	138	210
+	286	98
+	205	171
+	170	201
+	238	130
+	147	221
+	195	182
+	240	125
+	200	161
+	174	200
+	105	131
+	237	123
+	282	106
+	230	135
+	145	195
+	142	191
+	139	199
+	164	188
+	271	95
+	241	150
+	287	74
+	154	189
+	146	213
+	258	106
+	117	148
+	229	147
+	148	208
+	255	111
+	234	123
+	116	160
+	209	165
+	169	197
+	176	188
+	190	173
+	107	130
+	228	156
+	218	155
+	120	176
+	160	214
+	265	94
+	178	195
+	279	85
+	126	179
+	203	174
+	226	140
+	221	155
+	243	127
+	214	164
+	189	185
+	252	104
+	196	162
+	191	183
+	236	142
+	113	160
+	172	212
+	175	203
+	171	184
+	77	12
+	110	148
+	168	197
+	219	167
+	82	25
+	88	52
+	152	216
+	194	199
+	162	196
+	239	122
+	180	204
+	158	193
+	153	218
+	111	156
+	179	211
+	274	88
+	149	218
+	95	79
+	249	129
+	131	184
+	122	152
+	128	228
+	231	140
+	150	197
+	285	83
+	119	169
+	132	230
+	161	202
+	192	152
+	225	146
+	57	12
+	109	137
+	75	20
+	288	88
+	167	208
+	250	116
+	177	191
+	98	104
+	198	163
+	193	194
+	220	167
+	232	119
+	144	206
+	165	220
+	99	100
+	283	83
+	136	196
+	260	110
+	186	187
+	201	195
+	248	117
+	188	190
+	210	155
+	85	43
+	211	163
+	124	172
+	251	122
+	92	58
+	66	14
+	183	180
+	261	106
+	137	183
+	233	139
+	71	15
+	199	192
+	281	91
+	114	146
+	244	112
+	97	101
+	264	107
+	254	90
+	81	29
+	91	60
+	269	105
+	118	150
+	74	16
+	134	193
+	215	160
+	133	203
+	245	126
+	242	130
+	163	181
+	208	177
+	263	104
+	207	156
