# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	165	117
+	120	122
+	186	118
+	147	117
+	117	89
+	215	136
+	195	124
+	122	133
+	244	101
+	219	103
+	101	88
+	132	117
+	133	108
+	97	85
+	226	86
+	229	106
+	167	140
+	183	124
+	185	138
+	150	147
+	140	115
+	171	126
+	106	101
+	172	120
+	141	123
+	71	36
+	240	116
+	145	118
+	225	94
+	217	102
+	80	51
+	178	141
+	159	109
+	124	111
+	125	108
+	109	91
+	256	87
+	114	117
+	200	115
+	170	112
+	187	126
+	224	94
+	164	106
+	259	85
+	158	126
+	108	92
+	138	118
+	249	93
+	176	129
+	149	131
+	199	111
+	129	116
+	192	132
+	191	119
+	252	85
+	184	113
+	163	129
+	87	70
+	233	101
+	230	97
+	211	112
+	112	90
+	220	105
+	78	60
+	100	98
+	65	34
+	222	125
+	103	94
+	118	90
+	142	127
+	255	109
+	251	96
+	77	62
+	162	94
+	177	92
+	126	118
+	174	134
+	208	108
+	243	112
+	137	122
+	113	118
+	139	112
+	188	128
+	218	122
+	123	119
+	246	103
+	156	107
+	86	62
+	135	136
+	152	117
+	203	124
+	234	96
+	157	127
+	237	112
+	216	102
+	81	61
+	169	131
+	146	121
+	245	81
+	213	125
+	110	81
+	111	105
+	254	100
+	194	120
+	227	101
+	62	30
+	155	133
+	205	116
+	190	114
+	99	89
+	175	112
+	212	124
+	209	115
+	193	127
+	94	68
+	93	85
+	72	33
+	197	122
+	236	111
+	196	103
+	54	14
+	128	123
+	258	106
+	181	123
+	116	116
+	83	60
+	59	16
+	206	113
+	202	131
+	160	132
+	182	110
+	248	83
+	134	122
+	221	121
+	232	85
+	210	108
+	257	96
+	189	115
+	144	129
+	119	98
+	143	105
+	107	87
+	166	106
+	89	73
+	168	106
+	49	8
+	239	110
+	180	122
+	173	108
+	207	129
+	104	90
+	148	102
+	179	121
+	127	121
+	214	119
+	241	108
+	247	90
+	98	86
+	75	41
+	115	103
+	130	113
+	228	110
+	50	6
+	70	33
+	231	111
+	151	119
+	250	101
+	64	29
+	66	30
+	153	129
+	102	96
+	238	109
+	223	120
+	198	114
+	90	74
+	68	30
+	253	89
+	161	103
+	92	93
+	63	31
+	74	44
+	84	75
+	96	71
+	79	51
+	76	45
+	51	6
+	58	19
+	55	13
+	95	80
+	131	98
+	136	111
+	121	96
+	82	59
+	105	77
+	43	2
+	154	118
+	73	38
+	88	83
+	242	101
+	91	86
+	46	5
+	201	111
+	67	40
+	85	77
+	69	35
+	235	88
+	204	107
+	60	15
+	261	1
+	56	12
+	52	5
+	61	20
+	44	5
+	41	2
+	45	5
+	57	13
+	37	5
+	48	3
+	53	6
+	32	1
+	36	4
+	47	5
+	260	2
+	42	2
+	40	1
+	39	2
-	118	106
-	162	103
-	189	118
-	65	31
-	147	113
-	238	98
-	113	89
-	117	110
-	206	128
-	109	92
-	188	109
-	146	120
-	90	81
-	103	83
-	234	120
-	182	104
-	138	117
-	218	114
-	153	132
-	144	106
-	139	129
-	222	113
-	191	108
-	101	91
-	108	113
-	158	116
-	236	108
-	204	100
-	198	125
-	168	116
-	186	108
-	165	134
-	157	121
-	217	125
-	253	102
-	79	56
-	135	95
-	239	113
-	133	123
-	141	119
-	203	129
-	84	54
-	130	118
-	237	99
-	209	100
-	242	110
-	96	76
-	122	112
-	184	124
-	176	125
-	75	53
-	194	109
-	145	115
-	255	86
-	196	105
-	200	123
-	115	100
-	132	112
-	219	106
-	99	99
-	93	94
-	125	126
-	215	117
-	167	96
-	202	108
-	174	120
-	220	131
-	190	102
-	134	109
-	173	112
-	137	117
-	244	86
-	164	124
-	154	107
-	155	128
-	159	124
-	207	114
-	216	114
-	91	50
-	243	103
-	102	97
-	227	103
-	152	105
-	127	121
-	114	102
-	214	91
-	76	49
-	166	124
-	192	104
-	62	22
-	225	125
-	148	99
-	247	116
-	254	102
-	83	66
-	88	49
-	230	101
-	82	77
-	86	63
-	232	106
-	195	115
-	142	130
-	170	114
-	229	99
-	104	94
-	68	25
-	78	42
-	73	50
-	224	119
-	129	101
-	163	116
-	221	107
-	128	116
-	259	91
-	121	95
-	233	100
-	58	24
