# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	171	180
+	155	185
+	196	186
+	179	169
+	167	161
+	288	99
+	191	175
+	129	138
+	144	176
+	157	173
+	227	110
+	108	94
+	159	179
+	116	109
+	237	123
+	163	166
+	214	146
+	142	183
+	254	120
+	245	105
+	182	163
+	278	86
+	286	77
+	226	123
+	218	133
+	188	150
+	198	157
+	255	116
+	186	145
+	242	93
+	166	167
+	138	163
+	272	108
+	156	153
+	161	158
+	151	167
+	117	123
+	195	165
+	110	141
+	123	144
+	136	167
+	148	159
+	185	134
+	235	122
+	248	115
+	102	71
+	184	159
+	60	3
+	238	133
+	200	143
+	256	104
+	262	96
+	289	88
+	146	162
+	263	121
+	208	138
+	220	151
+	135	147
+	103	87
+	287	64
+	251	127
+	210	147
+	101	70
+	232	120
+	221	135
+	207	142
+	162	185
+	240	141
+	153	160
+	120	112
+	143	140
+	283	89
+	130	169
+	68	6
+	276	91
+	228	111
+	160	172
+	134	157
+	105	82
+	168	178
+	279	83
+	114	131
+	87	22
+	275	112
+	177	153
+	236	135
+	243	126
+	131	146
+	211	132
+	93	53
+	125	133
+	213	155
+	91	37
+	190	167
+	252	102
+	183	152
+	274	99
+	281	94
+	231	133
+	197	154
+	173	181
+	133	152
+	122	123
+	209	144
+	165	158
+	187	147
+	132	154
+	222	128
+	139	175
+	141	189
+	127	126
+	66	16
+	169	172
+	158	169
+	126	160
+	268	98
+	121	143
+	81	13
+	95	58
+	112	135
+	206	145
+	273	90
+	239	115
+	224	121
+	284	92
+	199	138
+	215	144
+	285	83
+	249	109
+	257	120
+	83	15
+	113	120
+	109	89
+	99	59
+	234	124
+	111	109
+	201	139
+	152	166
+	61	10
+	137	155
+	230	131
+	98	67
+	128	150
+	247	101
+	253	126
+	176	181
+	170	178
+	265	104
+	145	178
+	270	91
+	204	135
+	192	164
+	261	99
+	205	163
+	258	102
+	181	153
+	264	105
+	88	28
+	118	122
+	164	162
+	244	119
+	233	123
+	180	149
+	147	149
+	194	155
+	149	156
+	119	140
+	175	154
+	271	110
+	229	131
+	241	114
+	174	161
+	217	132
+	260	97
+	106	85
+	219	136
+	124	126
+	140	173
+	90	35
+	84	15
+	96	63
+	259	109
+	115	115
+	225	118
+	269	94
+	223	139
+	100	59
+	150	176
+	178	183
+	216	122
+	212	128
+	74	11
+	189	167
+	172	170
+	48	3
+	92	42
+	86	22
+	154	151
+	203	140
+	107	76
+	193	141
+	250	103
+	246	117
+	202	139
+	80	21
+	266	83
