# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	152	344
+	130	503
+	136	456
+	225	58
+	97	393
+	98	401
+	103	478
+	182	188
+	81	164
+	123	487
+	68	141
+	211	93
+	117	471
+	167	285
+	122	445
+	132	468
+	142	401
+	100	395
+	58	116
+	51	100
+	107	518
+	118	457
+	94	336
+	124	483
+	161	315
+	134	477
+	56	103
+	173	248
+	121	505
+	140	430
+	137	431
+	157	317
+	108	480
+	78	186
+	127	481
+	126	470
+	144	372
+	148	370
+	131	455
+	39	39
+	95	370
+	42	66
+	84	189
+	154	366
+	133	479
+	183	205
+	155	348
+	191	189
+	138	404
+	92	275
+	159	318
+	238	41
+	75	143
+	129	491
+	145	427
+	189	161
+	184	200
+	153	360
+	88	237
+	213	96
+	57	125
+	47	65
+	96	374
+	87	202
+	73	156
+	151	337
+	172	240
+	147	370
+	110	495
+	179	204
+	37	41
+	197	114
+	141	435
+	217	81
+	166	280
+	195	147
+	174	228
+	82	182
+	69	138
+	210	105
+	102	449
+	65	139
+	128	491
+	125	484
+	269	13
+	116	487
+	115	525
+	106	501
+	192	145
+	52	107
+	208	91
+	111	525
+	146	370
+	119	494
+	215	77
+	59	133
+	175	212
+	67	174
+	149	394
+	135	381
+	278	13
+	177	251
+	239	31
+	90	241
+	231	53
+	104	481
+	114	495
+	212	88
+	170	258
+	91	256
+	70	176
+	85	208
+	178	187
+	176	223
+	160	323
+	219	80
+	93	331
+	162	300
+	203	115
+	150	341
+	86	204
+	43	51
+	202	113
+	105	480
+	242	35
+	139	468
+	266	19
+	163	286
+	190	168
+	186	176
+	181	198
+	156	348
+	120	463
+	164	271
+	221	89
+	80	166
+	72	151
+	48	72
+	180	226
+	246	39
+	158	340
+	165	262
+	169	245
+	76	162
+	50	79
+	101	463
+	193	137
+	187	162
+	201	144
+	261	31
+	109	509
+	79	147
+	273	14
+	74	158
+	241	36
+	143	434
+	113	533
+	200	108
+	38	31
+	40	40
+	198	112
+	207	103
+	54	118
+	194	158
+	270	11
+	254	28
+	49	105
+	62	129
+	257	24
+	196	130
+	35	20
+	44	58
+	83	162
+	214	89
+	226	51
+	66	136
+	276	10
+	53	113
+	206	96
+	71	151
+	60	129
+	209	93
+	205	97
+	46	78
+	171	247
+	253	23
+	112	481
+	250	33
+	188	198
+	216	92
+	223	62
