# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	272	101
+	289	83
+	149	114
+	267	109
+	261	105
+	171	122
+	260	114
+	127	74
+	264	106
+	184	117
+	246	125
+	198	115
+	247	106
+	144	115
+	192	117
+	204	116
+	169	143
+	276	99
+	191	113
+	186	138
+	199	120
+	157	120
+	142	114
+	233	97
+	138	96
+	160	130
+	112	61
+	153	119
+	214	124
+	235	97
+	243	126
+	201	133
+	133	103
+	202	89
+	284	106
+	118	80
+	224	119
+	219	107
+	159	114
+	164	129
+	168	109
+	218	126
+	258	105
+	240	107
+	205	97
+	206	129
+	209	130
+	185	129
+	225	115
+	141	117
+	139	106
+	253	100
+	188	153
+	115	60
+	211	135
+	238	100
+	117	74
+	254	114
+	170	114
+	158	113
+	217	119
+	147	99
+	134	109
+	113	56
+	190	151
+	179	132
+	232	108
+	222	107
+	241	105
+	248	123
+	183	131
+	172	116
+	237	113
+	143	96
+	257	112
+	187	132
+	161	111
+	286	86
+	154	135
+	223	110
+	136	96
+	207	119
+	174	122
+	132	88
+	282	94
+	252	118
+	181	129
+	287	95
+	239	111
+	105	52
+	175	144
+	250	123
+	255	109
+	129	85
+	103	40
+	265	101
+	148	110
+	125	68
+	283	97
+	212	125
+	116	58
+	195	119
+	130	88
+	124	63
+	178	104
+	256	100
+	99	33
+	288	106
+	251	119
+	230	130
+	213	128
+	137	84
+	274	104
+	216	138
+	262	105
+	249	107
+	167	112
+	122	81
+	271	98
+	242	97
+	131	78
+	119	64
+	236	109
+	152	114
+	197	127
+	259	111
+	68	3
+	226	114
+	123	83
+	208	120
+	278	90
+	111	53
+	177	112
+	165	114
+	245	107
+	155	130
+	215	128
+	273	102
+	194	134
+	128	93
+	182	113
+	163	129
+	176	126
+	150	113
+	109	50
+	151	116
+	193	99
+	268	88
+	231	82
+	189	118
+	210	105
+	266	114
+	64	6
+	200	135
+	221	116
+	106	43
+	277	80
+	166	112
+	83	6
+	146	108
+	263	115
+	269	86
+	228	125
+	145	107
+	156	130
+	280	80
+	135	88
+	227	126
+	95	26
+	279	93
+	229	112
+	54	3
+	81	6
+	120	56
+	275	120
+	110	43
+	173	130
+	234	115
+	107	64
+	220	118
+	121	79
+	104	48
+	162	119
+	285	84
+	93	23
+	114	61
+	203	114
+	108	53
+	281	96
+	80	13
+	74	7
+	196	109
+	100	35
+	244	101
+	180	134
+	94	29
+	101	46
+	126	75
+	41	1
+	102	40
+	270	105
+	140	86
+	70	2
+	97	25
+	98	25
+	49	1
+	66	5
+	75	6
+	91	18
+	90	12
+	96	29
+	84	7
+	92	11
+	87	7
+	59	3
+	89	15
+	85	14
+	88	11
+	86	6
+	76	3
+	82	5
+	78	3
+	58	1
+	77	5
+	34	1
+	72	3
+	73	4
+	45	1
+	56	4
+	53	1
+	50	1
+	65	2
+	291	3
+	39	3
+	61	2
+	55	1
+	44	1
+	62	1
+	71	3
+	43	1
+	290	2
+	67	2
+	79	1
+	38	1
-	160	126
-	193	133
-	172	109
-	243	120
-	216	113
-	210	104
-	234	115
-	270	101
-	131	96
-	140	135
-	211	119
-	214	105
-	171	109
-	197	108
-	185	129
-	237	105
-	145	109
-	170	114
-	221	129
-	218	132
-	212	129
-	240	89
-	288	76
-	125	75
-	188	112
-	253	105
-	272	96
-	81	11
-	192	120
-	278	105
-	127	74
-	195	103
-	232	89
-	180	133
-	231	122
-	106	42
-	113	76
-	190	108
-	115	76
-	233	100
-	282	88
-	168	139
-	159	115
-	201	127
-	187	144
-	166	138
-	119	65
-	130	108
-	215	112
-	255	115
-	239	117
-	196	148
-	209	124
-	71	3
-	283	96
