# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	120	385
+	101	529
+	111	450
+	82	604
+	68	436
+	83	566
+	161	156
+	70	452
+	78	588
+	72	440
+	116	463
+	164	135
+	102	512
+	105	481
+	79	560
+	76	518
+	90	579
+	100	553
+	75	519
+	88	586
+	118	417
+	148	175
+	244	18
+	53	114
+	131	287
+	113	453
+	97	592
+	46	67
+	125	322
+	107	494
+	151	214
+	132	312
+	173	101
+	94	596
+	124	376
+	139	273
+	156	156
+	71	464
+	152	217
+	214	40
+	51	92
+	104	533
+	67	429
+	92	542
+	73	486
+	69	403
+	144	218
+	123	361
+	84	583
+	141	245
+	96	626
+	86	573
+	149	200
+	142	228
+	44	60
+	66	365
+	160	144
+	150	182
+	108	463
+	122	392
+	117	417
+	93	585
+	195	39
+	119	388
+	182	84
+	99	552
+	80	569
+	130	301
+	153	197
+	110	444
+	112	469
+	87	564
+	226	28
+	91	562
+	115	425
+	174	110
+	127	353
+	200	55
+	109	494
+	58	153
+	146	206
+	103	498
+	133	273
+	143	277
+	145	260
+	177	100
+	49	84
+	134	269
+	98	547
+	128	325
+	225	25
+	89	577
+	52	93
+	178	99
+	77	578
+	126	344
+	85	591
+	40	44
+	65	343
+	81	538
+	158	147
+	57	168
+	209	41
+	179	86
+	59	168
+	170	101
+	136	250
+	204	37
+	95	558
+	165	140
+	137	297
+	167	132
+	42	52
+	129	359
+	55	103
+	157	164
+	114	437
+	74	451
+	176	94
+	191	75
+	138	291
+	140	248
+	192	63
+	193	58
+	154	154
+	166	126
+	27	8
+	60	192
+	159	156
+	34	23
+	224	22
+	196	66
+	163	145
+	106	505
+	172	131
+	197	49
+	61	199
+	48	82
+	175	102
+	242	8
+	180	79
+	187	74
+	155	167
+	171	108
+	47	77
+	212	34
+	203	46
+	135	310
+	62	234
+	147	215
+	169	109
+	185	71
+	63	272
+	54	125
+	189	76
+	39	43
+	181	65
+	253	9
+	186	76
+	56	129
+	207	38
+	121	406
+	43	63
+	36	31
+	198	42
+	184	70
+	239	11
+	190	53
+	168	133
+	221	23
+	227	20
+	38	37
+	50	95
+	37	28
+	35	31
+	45	81
+	219	23
+	233	18
+	199	40
+	234	16
+	64	250
+	201	45
+	188	57
+	205	40
+	232	21
+	211	35
+	237	19
+	217	32
+	216	26
+	30	19
+	231	20
+	183	75
+	41	44
+	236	15
+	210	34
+	162	144
+	31	11
+	208	39
+	251	12
+	218	25
+	202	46
+	243	7
+	215	31
+	32	12
+	228	12
+	258	6
+	245	12
+	194	55
+	213	24
+	257	6
+	235	21
+	222	30
+	248	8
+	206	27
+	255	9
+	247	10
+	230	32
+	246	10
+	220	24
+	240	16
+	223	15
+	241	16
+	28	6
+	256	11
+	229	16
+	33	18
+	250	12
+	29	7
+	249	7
+	252	12
+	238	13
+	26	3
+	259	7
+	254	3
+	25	4
-	129	337
-	113	430
-	95	556
-	149	196
-	135	260
-	90	595
-	82	524
-	128	343
-	106	497
-	124	383
-	183	69
-	101	577
-	133	284
-	127	345
-	105	498
-	70	461
-	76	589
-	74	517
-	80	608
-	75	528
-	73	521
-	68	404
-	120	393
-	148	215
-	115	451
-	69	445
-	116	459
-	139	249
-	174	116
-	97	535
-	71	468
-	87	556
-	173	112
-	153	183
-	180	89
-	102	515
-	114	456
-	110	459
-	137	263
-	96	576
-	157	165
-	54	104
-	43	64
-	89	561
-	121	382
-	205	40
-	100	539
-	155	149
-	119	393
-	91	577
-	65	344
-	192	59
-	92	555
-	61	218
-	50	83
-	62	266
-	42	53
-	111	439
-	152	184
-	64	294
-	85	563
-	130	305
-	126	338
-	86	562
-	57	132
-	118	411
-	138	268
-	203	50
-	131	304
-	94	555
-	53	107
-	239	15
-	141	234
-	60	204
-	79	542
-	255	10
-	140	255
-	99	513
-	77	559
-	142	214
-	66	355
-	67	388
-	252	13
-	125	361
-	81	558
-	35	23
-	103	483
-	177	94
-	146	213
-	98	563
-	72	498
-	160	155
-	84	544
-	59	182
-	88	612
-	175	120
-	122	366
-	134	299
-	49	99
-	159	137
-	123	421
-	211	42
-	38	37
-	104	520
-	176	103
-	151	181
-	170	127
-	56	138
-	117	424
-	167	131
