# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	148	291
+	134	209
+	121	198
+	152	256
+	139	223
+	260	111
+	221	151
+	138	243
+	240	119
+	244	122
+	256	122
+	149	280
+	168	238
+	204	173
+	193	200
+	191	240
+	119	206
+	144	259
+	177	234
+	186	223
+	189	180
+	85	16
+	243	98
+	143	244
+	154	273
+	123	197
+	212	193
+	96	53
+	233	135
+	259	96
+	172	225
+	210	185
+	135	246
+	165	236
+	218	170
+	176	219
+	141	233
+	263	91
+	216	152
+	207	168
+	173	248
+	146	264
+	229	140
+	115	159
+	164	267
+	161	234
+	265	98
+	156	238
+	257	112
+	136	265
+	268	88
+	183	240
+	242	107
+	116	180
+	209	162
+	214	150
+	169	238
+	150	275
+	194	179
+	175	237
+	239	114
+	99	78
+	231	123
+	89	37
+	130	228
+	162	251
+	180	208
+	111	160
+	270	95
+	234	157
+	188	175
+	245	107
+	224	145
+	178	203
+	181	207
+	126	210
+	273	89
+	202	135
+	271	97
+	128	240
+	118	199
+	98	82
+	185	206
+	190	203
+	289	72
+	269	76
+	101	106
+	153	277
+	157	255
+	100	86
+	120	200
+	232	127
+	167	245
+	145	259
+	247	118
+	170	242
+	281	92
+	104	132
+	228	151
+	252	115
+	196	202
+	249	118
+	125	219
+	288	70
+	208	195
+	103	106
+	217	151
+	109	120
+	129	217
+	274	91
+	211	162
+	147	252
+	80	11
+	159	262
+	124	236
+	97	86
+	174	252
+	261	100
+	201	177
+	192	216
+	198	185
+	267	108
+	237	129
+	199	186
+	142	280
+	110	148
+	230	136
+	276	90
+	238	125
+	225	140
+	140	242
+	127	236
+	248	130
+	179	221
+	171	254
+	215	164
+	258	113
+	206	166
+	195	193
+	151	266
+	266	93
+	133	243
+	222	144
+	108	127
+	236	122
+	275	73
+	282	83
+	264	96
+	160	245
+	205	203
+	203	168
+	235	122
+	262	86
+	253	119
+	81	18
+	122	194
+	241	139
+	213	158
+	132	243
+	112	178
+	166	257
+	250	122
+	219	145
+	187	214
+	227	142
+	272	88
+	220	141
+	114	163
+	87	25
+	105	107
+	286	80
+	255	103
+	163	241
+	137	250
+	94	64
+	155	255
+	107	127
+	251	112
+	117	186
+	158	243
+	223	156
+	131	279
+	106	127
+	197	178
+	84	17
+	246	108
+	280	93
+	226	150
+	95	66
+	64	5
+	285	71
+	254	102
+	284	78
+	102	95
+	277	82
+	287	77
+	184	183
+	200	196
+	113	144
+	71	6
+	86	24
+	182	200
+	91	40
+	54	2
+	41	1
+	90	33
+	278	80
+	279	84
+	82	24
+	92	46
+	93	51
+	74	10
+	283	67
+	79	14
+	88	33
+	78	13
+	67	2
+	58	3
+	75	13
+	83	16
+	290	3
+	66	5
+	65	7
+	63	5
+	73	4
+	72	6
+	77	10
+	291	1
+	76	7
+	61	3
+	60	2
+	55	2
+	68	3
+	53	3
+	50	1
+	52	2
+	69	3
+	70	3
+	49	1
+	57	1
+	62	2
+	45	1
+	47	1
+	48	1
-	206	156
-	198	186
-	209	168
-	176	239
-	152	232
-	143	235
-	151	254
-	169	226
-	179	249
-	146	293
-	192	213
-	185	219
-	130	235
-	161	229
-	201	163
-	129	255
-	241	113
-	127	225
-	266	91
-	109	138
-	239	143
-	255	110
-	126	223
-	170	237
-	168	257
-	200	172
-	227	156
-	116	184
-	159	245
-	191	186
-	156	228
-	252	120
-	150	258
-	157	262
-	189	211
-	91	37
-	101	94
-	265	109
-	137	235
-	213	146
-	187	225
-	155	270
-	247	111
-	197	168
-	274	92
-	175	223
-	141	254
-	166	216
-	212	166
-	135	278
-	195	194
-	171	248
-	243	118
-	118	189
-	186	199
-	177	216
-	131	214
-	228	146
-	286	83
-	251	104
-	158	248
-	208	153
-	124	235
-	258	109
-	205	169
-	180	221
-	174	249
-	96	56
-	85	19
-	167	234
-	122	197
-	229	132
-	165	241
-	138	239
-	207	162
-	164	236
-	120	189
-	128	265
-	182	237
-	81	18
-	80	16
-	226	144
-	183	236
-	172	211
-	204	183
-	232	127
-	123	197
-	248	120
-	86	25
-	162	265
-	181	211
-	106	124
-	222	153
-	233	115
-	144	214
-	218	174
-	147	257
-	114	178
-	263	113
-	272	90
-	193	195
-	132	255
-	250	103
