# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	106	532
+	103	499
+	155	280
+	126	482
+	77	259
+	67	215
+	177	161
+	140	393
+	96	435
+	112	542
+	81	277
+	151	332
+	109	570
+	200	84
+	122	490
+	68	235
+	108	557
+	148	339
+	144	368
+	145	325
+	95	434
+	117	511
+	115	546
+	54	165
+	78	235
+	55	170
+	45	115
+	139	379
+	136	410
+	113	521
+	84	272
+	132	426
+	170	189
+	129	456
+	86	266
+	270	8
+	178	156
+	179	178
+	257	8
+	105	544
+	114	488
+	160	255
+	100	511
+	118	509
+	91	357
+	214	65
+	128	462
+	134	432
+	154	268
+	176	165
+	123	479
+	107	512
+	40	58
+	35	26
+	147	354
+	70	222
+	124	513
+	85	295
+	138	407
+	61	210
+	73	296
+	110	533
+	98	487
+	175	172
+	120	506
+	130	459
+	137	409
+	94	419
+	90	350
+	156	300
+	131	467
+	185	134
+	232	38
+	101	483
+	97	462
+	63	221
+	186	133
+	87	291
+	184	154
+	80	243
+	164	212
+	196	102
+	187	130
+	125	507
+	149	308
+	75	235
+	163	248
+	93	359
+	224	38
+	157	284
+	79	242
+	243	16
+	116	523
+	50	135
+	83	296
+	171	208
+	111	535
+	169	213
+	142	374
+	76	271
+	165	220
+	199	91
+	51	115
+	119	502
+	168	209
+	58	179
+	150	299
+	174	189
+	141	402
+	221	32
+	49	105
+	42	95
+	102	491
+	133	481
+	46	119
+	189	90
+	219	47
+	135	402
+	89	297
+	162	255
+	153	345
+	190	121
+	121	480
+	216	59
+	203	99
+	215	64
+	143	351
+	191	117
+	202	84
+	82	288
+	212	60
+	181	147
+	64	217
+	166	234
+	158	271
+	167	226
+	198	83
+	241	22
+	69	232
+	161	231
+	104	528
+	59	195
+	92	360
+	88	282
+	183	153
+	172	190
+	152	288
+	207	72
+	259	17
+	188	115
+	195	93
+	60	179
+	192	99
+	48	125
+	47	104
+	52	147
+	217	41
+	66	193
+	65	234
+	258	16
+	99	493
+	127	492
+	146	340
+	72	221
+	173	190
+	41	54
+	71	256
+	56	155
+	279	4
+	74	246
