# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	183	127
+	286	93
+	184	124
+	99	44
+	247	118
+	230	104
+	221	112
+	164	132
+	177	117
+	225	87
+	271	118
+	143	96
+	262	96
+	232	124
+	105	66
+	144	129
+	191	110
+	125	76
+	204	121
+	244	106
+	135	111
+	182	145
+	258	108
+	122	79
+	207	150
+	111	61
+	166	111
+	190	94
+	160	112
+	217	125
+	90	31
+	256	115
+	194	110
+	246	107
+	213	109
+	245	101
+	208	115
+	289	98
+	222	131
+	248	118
+	114	72
+	178	135
+	214	133
+	119	90
+	241	102
+	185	114
+	264	81
+	167	106
+	138	110
+	159	111
+	267	97
+	203	100
+	269	89
+	242	122
+	52	2
+	145	106
+	259	119
+	134	103
+	107	67
+	165	121
+	210	117
+	139	93
+	123	91
+	228	112
+	270	106
+	250	106
+	212	119
+	188	129
+	104	51
+	218	130
+	226	120
+	237	114
+	158	113
+	260	105
+	133	94
+	132	78
+	199	129
+	282	84
+	229	117
+	108	59
+	120	70
+	112	73
+	141	99
+	149	106
+	253	106
+	193	111
+	215	124
+	276	92
+	198	130
+	235	113
+	257	106
+	121	76
+	170	124
+	140	97
+	251	123
+	211	139
+	220	122
+	161	120
+	252	109
+	273	92
+	206	115
+	278	86
+	129	88
+	181	149
+	162	104
+	201	121
+	150	117
+	202	107
+	102	60
+	136	84
+	163	102
+	205	143
+	175	123
+	174	122
+	171	131
+	168	121
+	277	105
+	186	118
+	216	124
+	116	81
+	131	90
+	249	122
+	283	102
+	103	52
+	152	112
+	151	131
+	148	106
+	209	111
+	233	131
+	57	5
+	179	118
+	189	121
+	147	117
+	127	98
+	243	102
+	156	113
+	173	116
+	239	101
+	238	114
+	234	114
+	288	103
+	284	99
+	265	99
+	157	116
+	281	99
+	154	105
+	137	100
+	106	54
+	192	119
+	195	126
+	113	56
+	224	121
+	142	90
+	51	2
+	280	120
+	117	79
+	76	7
+	88	22
+	263	109
+	172	122
+	200	117
+	100	34
+	92	29
+	155	125
+	110	53
+	87	19
+	118	64
+	266	91
+	146	118
+	169	136
+	231	103
+	180	120
+	126	71
+	279	101
+	197	107
+	196	117
+	219	131
+	227	129
+	130	97
+	275	125
+	223	118
+	101	30
+	115	65
+	89	25
+	274	95
+	240	112
+	91	15
+	128	102
+	272	92
+	236	91
+	98	36
+	153	111
+	287	84
+	254	98
+	285	92
+	176	111
+	268	91
+	187	124
+	124	70
+	109	64
+	94	34
