# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	191	168
+	283	97
+	138	137
+	155	141
+	105	85
+	270	99
+	243	137
+	116	99
+	159	139
+	206	144
+	188	165
+	200	144
+	127	119
+	164	142
+	152	136
+	181	154
+	208	141
+	276	113
+	132	117
+	89	30
+	246	123
+	245	137
+	216	136
+	178	148
+	234	127
+	251	122
+	209	150
+	103	64
+	256	112
+	289	117
+	222	158
+	248	115
+	144	124
+	211	154
+	130	123
+	168	147
+	189	154
+	129	137
+	141	144
+	262	118
+	161	158
+	210	166
+	228	118
+	163	138
+	120	108
+	162	148
+	201	131
+	124	95
+	230	130
+	197	134
+	249	152
+	232	130
+	274	93
+	237	111
+	214	146
+	193	143
+	212	138
+	205	133
+	135	120
+	101	65
+	153	148
+	220	152
+	167	161
+	268	100
+	165	149
+	277	106
+	118	109
+	239	146
+	263	113
+	195	145
+	219	139
+	203	140
+	238	122
+	140	132
+	134	114
+	183	179
+	244	133
+	275	104
+	279	119
+	107	70
+	186	140
+	182	177
+	169	159
+	199	157
+	187	146
+	131	120
+	97	43
+	265	106
+	223	130
+	264	86
+	122	103
+	202	140
+	273	107
+	233	134
+	91	26
+	170	163
+	150	147
+	172	145
+	280	90
+	285	93
+	143	144
+	240	120
+	260	126
+	151	160
+	133	123
+	142	146
+	137	140
+	157	153
+	147	142
+	166	140
+	235	115
+	236	115
+	272	108
+	106	77
+	254	120
+	194	156
+	171	165
+	221	143
+	175	160
+	207	140
+	146	123
+	247	114
+	149	128
+	266	111
+	179	154
+	96	54
+	80	10
+	217	162
+	174	152
+	284	95
+	241	112
+	102	57
+	192	136
+	121	102
+	180	150
+	253	133
+	185	172
+	252	122
+	111	93
+	136	116
+	198	128
+	269	108
+	259	129
+	139	119
+	261	121
+	43	1
+	288	103
+	125	117
+	156	132
+	148	147
+	184	151
+	128	116
+	196	140
+	113	91
+	225	137
+	213	149
+	123	104
+	227	126
+	286	121
+	229	135
+	258	131
+	160	131
+	215	145
+	92	40
+	257	137
+	112	89
+	154	126
+	255	119
+	117	109
+	71	6
+	114	86
+	173	158
+	204	135
+	100	59
+	281	97
+	282	95
+	242	109
+	177	147
+	69	9
+	267	115
+	81	7
+	224	108
+	231	117
+	119	105
+	44	2
+	176	181
+	190	174
+	45	3
+	126	99
+	158	129
+	95	41
+	115	83
+	41	2
+	60	6
+	109	74
+	53	5
+	218	147
+	108	75
+	250	134
+	287	106
+	98	55
+	73	8
+	79	8
+	226	118
+	278	103
+	86	13
+	110	84
+	90	36
+	104	77
+	145	148
+	271	106
+	99	57
+	83	15
+	77	8
+	50	3
+	93	36
+	72	7
+	61	5
+	84	15
+	78	8
+	67	6
+	62	3
+	76	14
+	82	12
+	94	37
+	59	4
+	74	6
+	88	22
+	290	3
+	37	1
+	49	3
+	47	1
+	55	3
+	85	17
+	87	18
+	56	2
+	75	5
+	70	6
+	291	1
+	64	5
+	54	2
+	52	1
+	66	4
+	68	5
+	46	4
+	40	1
+	65	3
+	51	1
+	63	6
+	58	2
+	48	2
+	57	1
-	245	121
-	119	103
-	212	144
-	100	66
-	156	156
-	254	121
-	182	135
-	175	155
-	171	174
-	276	106
-	159	134
-	147	126
-	221	151
-	205	152
-	231	146
-	138	146
-	166	150
-	170	167
-	228	148
-	162	132
-	103	67
-	154	166
-	196	146
-	161	161
-	158	139
-	210	158
-	197	139
-	137	144
-	225	131
-	289	94
-	118	103
-	157	148
-	110	84
-	267	119
-	179	144
-	168	156
-	271	103
-	207	151
-	178	167
-	192	148
-	198	153
-	122	108
-	88	17
-	242	132
-	256	106
-	255	133
-	152	149
-	247	120
-	142	145
-	186	131
-	185	162
-	120	102
-	285	119
-	273	112
-	149	141
-	126	101
-	274	99
-	244	113
-	176	175
-	262	111
-	164	123
-	259	126
-	128	122
-	195	151
-	224	132
-	284	115
-	239	121
-	249	128
-	155	154
-	217	129
-	248	141
-	148	135
-	203	153
-	125	106
-	236	131
-	240	133
-	187	141
-	189	160
-	263	97
-	246	137
-	133	109
-	112	84
-	230	160
-	184	127
-	243	127
-	181	137
-	145	141
-	121	107
-	141	132
-	283	96
-	213	128
-	151	134
-	130	103
-	208	144
-	204	126
-	238	146
-	215	165
-	266	108
-	194	131
-	131	141
-	146	122
-	241	135
-	237	128
-	206	136
-	114	101
-	188	160
-	140	114
-	117	98
-	173	166
-	165	149
-	123	110
-	229	140
-	280	94
-	153	155
-	105	70
-	106	73
-	286	125
-	269	103
-	277	112
-	94	37
-	90	22
-	95	41
-	113	87
-	169	136
-	227	141
-	180	148
-	150	140
-	261	88
-	234	123
-	115	93
-	222	155
-	193	125
-	86	18
