# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	42	55
+	110	420
+	160	165
+	67	367
+	141	227
+	125	384
+	133	297
+	137	278
+	198	50
+	128	327
+	91	511
+	176	89
+	103	506
+	84	587
+	56	143
+	210	34
+	87	556
+	106	451
+	144	262
+	82	512
+	139	276
+	117	398
+	97	523
+	73	446
+	105	531
+	124	389
+	98	559
+	94	542
+	119	378
+	131	345
+	70	431
+	89	588
+	101	528
+	68	411
+	86	562
+	149	242
+	88	561
+	134	301
+	93	509
+	186	73
+	111	430
+	146	226
+	114	450
+	118	400
+	79	482
+	129	336
+	136	317
+	113	455
+	108	486
+	76	488
+	173	112
+	109	474
+	69	400
+	63	259
+	159	152
+	200	46
+	130	340
+	227	29
+	43	63
+	74	492
+	166	135
+	77	500
+	80	551
+	107	492
+	78	563
+	83	594
+	169	130
+	66	344
+	102	507
+	189	69
+	115	402
+	185	85
+	85	506
+	50	103
+	232	21
+	55	125
+	225	26
+	154	202
+	132	324
+	100	499
+	123	363
+	170	130
+	99	519
+	204	41
+	71	437
+	164	129
+	96	527
+	95	518
+	35	24
+	104	484
+	163	143
+	81	525
+	162	167
+	140	269
+	60	224
+	30	6
+	32	22
+	116	408
+	57	174
+	228	19
+	41	47
+	62	251
+	150	216
+	92	547
+	156	170
+	72	480
+	143	213
+	148	221
+	138	274
+	178	79
+	155	179
+	126	324
+	75	488
+	121	385
+	65	312
+	112	433
+	122	366
+	183	87
+	40	57
+	135	297
+	52	111
+	212	31
+	153	183
+	158	188
+	90	534
+	61	230
+	45	91
+	127	328
+	202	58
+	49	88
+	147	217
+	188	71
+	151	192
+	53	126
+	168	129
+	46	94
+	39	58
+	187	74
+	145	251
+	201	50
+	58	155
+	161	161
+	34	27
+	259	7
+	48	90
+	142	245
+	196	58
+	172	111
+	209	41
+	180	82
+	171	132
+	179	97
+	190	60
+	44	69
+	175	109
+	237	18
+	246	11
+	234	14
+	51	90
+	54	120
+	203	47
+	199	54
+	184	86
+	193	47
+	152	200
+	167	132
+	64	284
+	165	127
+	223	24
+	226	21
+	211	32
+	181	83
+	195	63
+	174	106
+	238	11
+	120	369
+	157	184
+	37	35
+	59	194
+	220	33
+	256	9
+	47	98
+	217	26
+	216	36
