Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Sne-ABir_001_Ex1-9A-lcwgs-1-1	375598.0	6656.0	82.0	22.0	1064.0	0.0
Sne-ABir_002_Ex1-9B-lcwgs-1-1	76568.0	1100.0	4.0	6.0	1050.0	0.0
Sne-ABir_003_Ex1-9C-lcwgs-1-1	2037062.0	37352.0	202.0	18.0	29942.0	0.0
Sne-ABir_004_Ex1-9D-lcwgs-1-1	428938.0	12548.0	66.0	6.0	52900.0	0.0
Sne-ABir_005_Ex1-9E-lcwgs-1-1	140904.0	4256.0	12.0	8.0	11396.0	0.0
Sne-ABir_006_Ex1-9F-lcwgs-1-1	79672.0	1852.0	10.0	0.0	1636.0	0.0
Sne-ABir_007_Ex1-9G-lcwgs-1-1	437552.0	7464.0	62.0	4.0	5456.0	0.0
Sne-ABir_008_Ex1-9H-lcwgs-1-1	560506.0	54588.0	56.0	8.0	577422.0	0.0
Sne-ABir_009_Ex1-10A-lcwgs-1-1	346582.0	8622.0	64.0	6.0	6036.0	0.0
Sne-ABir_010_Ex1-10B-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_011_Ex1-10C-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_012_Ex1-10D-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_013_Ex1-10E-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_014_Ex1-10F-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_015_Ex1-10G-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_016_Ex1-10H-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_017_Ex1-11A-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_018_Ex1-11B-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_019_Ex1-11C-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_020_Ex1-11D-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_021_Ex1-11E-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_022_Ex1-11F-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_023_Ex1-11G-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_024_Ex1-11H-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_025_Ex1-12A-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_026_Ex1-12B-lcwgs-1-1	0.0	0.0	0.0	0.0	0.0	0.0
Sne-ABir_027_Ex1-12C-lcwgs-1-1	4567228.0	99584.0	516.0	4548.0	174520.0	0.0
