# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	149	373
+	117	545
+	180	199
+	137	478
+	144	394
+	168	283
+	115	564
+	134	486
+	92	289
+	169	268
+	171	232
+	147	420
+	73	122
+	131	520
+	231	44
+	122	524
+	106	543
+	125	507
+	91	242
+	49	54
+	116	585
+	123	584
+	148	394
+	101	475
+	124	527
+	154	336
+	84	182
+	100	489
+	163	295
+	191	155
+	136	478
+	112	589
+	127	530
+	110	569
+	158	330
+	105	583
+	68	102
+	126	565
+	208	79
+	67	102
+	48	50
+	138	468
+	185	169
+	170	273
+	60	94
+	94	358
+	109	538
+	86	200
+	229	51
+	114	539
+	143	413
+	118	556
+	51	60
+	96	395
+	102	478
+	193	132
+	152	364
+	146	439
+	81	141
+	120	552
+	113	588
+	75	109
+	150	382
+	232	31
+	88	223
+	90	205
+	119	550
+	130	551
+	159	315
+	135	481
+	38	14
+	99	527
+	121	512
+	156	319
+	222	52
+	173	235
+	104	528
+	140	440
+	141	412
+	243	27
+	108	566
+	189	133
+	43	46
+	155	356
+	153	365
+	260	12
+	160	312
+	35	13
+	103	523
+	212	81
+	179	198
+	128	496
+	98	455
+	142	434
+	74	114
+	178	206
+	72	115
+	157	353
+	174	218
+	62	88
+	175	208
+	132	497
+	85	160
+	195	126
+	97	451
+	184	197
+	87	190
+	111	593
+	182	183
+	167	260
+	70	112
+	145	427
+	177	199
+	107	512
+	82	159
+	206	100
+	53	70
+	215	73
+	83	159
+	76	106
+	194	122
+	151	414
+	199	118
+	56	80
+	65	95
+	203	99
+	166	253
+	79	129
+	161	300
+	239	33
+	284	8
+	190	158
+	213	93
+	234	40
+	187	135
+	172	250
+	263	15
+	269	13
+	95	386
+	227	54
+	133	528
+	224	61
+	162	310
+	201	106
+	45	47
+	39	21
+	71	101
+	64	95
+	80	129
+	165	252
+	216	72
+	200	93
+	235	41
+	198	103
+	58	76
+	66	87
+	219	74
+	266	14
+	176	204
+	188	163
+	57	88
+	69	112
+	214	76
+	186	152
+	93	326
+	129	573
+	274	10
+	236	41
+	205	96
+	211	75
+	61	95
+	204	112
+	55	79
+	42	30
+	89	211
+	210	98
+	225	35
+	139	449
+	256	21
+	251	31
+	192	141
+	220	66
+	196	124
+	223	56
+	77	140
+	164	291
+	78	133
+	63	91
+	183	169
+	44	32
+	248	21
+	233	35
+	252	23
+	277	11
